player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Benoît Assou-Ekotto,2762.0,91.0,848.0,1516.0,398.0,20.0,16.0,11.0,5.0,0,0,0,659.0,8.0,2.0,0.0,2808.73774192949,321.0,1876.7756510099966,9.0,0,16.0,1.0,5.0,7.0,4.0,1.0,660.0,620.0,0.0,0.0,480.0,44.0,227.0,170.0,83.0,9.0,16.0,11.0,5.0,0,0,0,160.0,2.0,2.0,0.0,829.4235056698635,74.0,474.03360568322114,1.0,0,16.0,1.0,5.0,7.0,4.0,1.0,24.0,23.0,0.0,0.0,0.03294713975380159,0.30702389572773353,0.5488776249094859,0.14409847936278058,0.00724112961622013,0.9393939393939394,0.6875,4.262121004445357,0.012139605462822459,0.0030349013657056147,0.0,5.846653118411204,0.024279210925644917,30.689,1.011,9.422,16.844,4.422,0.222,0.178,0.122,0.056,0.0,0.0,0.0,7.322,0.089,0.022,0.0,31.208,3.567,20.853,0.1,0.0,0.178,0.011,0.056,0.078,0.044,0.011,7.333,6.889,0.0,0.0,5.333,0.489,2.522,1.889,0.922,0.1,0.178,0.122,0.056,0.0,0.0,0.0,1.778,0.022,0.022,0.0,9.216,0.822,5.267,0.011,0.0,0.178,0.011,0.056,0.078,0.044,0.011,0.267,0.256,0.0,0.0,0.065
Benoît Guy Robert Costil,1713.0,1520.0,1709.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,359.0,0.0,0.0,0.0,2110.761127655095,259.0,1863.2187079235002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,297.0,2.0,0.0,125.0,117.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,48.0,0.0,0.0,0.0,229.86333346123152,34.0,149.51335431623127,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.8873321657910099,0.9976649153531816,0.002335084646818447,0.0,0.0,1.0,0.0,5.87955745864929,0.0,0.0,0.0,7.1938946251872595,0.0,19.033,16.889,18.989,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989,0.0,0.0,0.0,23.453,2.878,20.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,0.022,0.0,1.389,1.3,1.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.0,0.0,0.0,2.554,0.378,1.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.311,0.0,0.0,0.08
Bernardo Mota Veiga de Carvalho e Silva,4197.0,11.0,308.0,1823.0,2066.0,171.0,91.0,53.0,38.0,5,3,1,1048.0,82.0,32.0,7.0,8814.012876785937,668.0,7140.097265650602,59.0,2,82.0,0.0,4.0,29.0,49.0,3.0,1411.0,985.0,0.0,0.0,1312.0,7.0,120.0,549.0,643.0,41.0,91.0,53.0,38.0,5,3,1,565.0,56.0,21.0,6.0,5448.024943983335,372.0,4278.7538517898065,22.0,2,82.0,0.0,4.0,29.0,49.0,3.0,119.0,114.0,0.0,0.0,0.0026209197045508697,0.07338575172742436,0.434357874672385,0.4922563736001906,0.0407433881343817,0.6980864635010631,0.5824175824175825,8.410317630520932,0.07824427480916031,0.030534351145038167,0.006679389312977099,10.688768361752398,0.07824427480916031,46.633,0.122,3.422,20.256,22.956,1.9,1.011,0.589,0.422,0.056,0.033,0.011,11.644,0.911,0.356,0.078,97.933,7.422,79.334,0.656,0.022,0.911,0.0,0.044,0.322,0.544,0.033,15.678,10.944,0.0,0.0,14.578,0.078,1.333,6.1,7.144,0.456,1.011,0.589,0.422,0.056,0.033,0.011,6.278,0.622,0.233,0.067,60.534,4.133,47.542,0.244,0.022,0.911,0.0,0.044,0.322,0.544,0.033,1.322,1.267,0.0,0.0,0.119
Bilel Mohsni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill Tuiloma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Billy Ketkeophomphone,4278.0,29.0,444.0,2188.0,1646.0,182.0,85.0,44.0,41.0,5,4,0,975.0,61.0,23.0,3.0,5670.451033891282,540.0,4185.060927863964,99.0,8,83.0,0.0,7.0,41.0,35.0,4.0,1439.0,942.0,0.0,0.0,1552.0,16.0,186.0,819.0,547.0,53.0,85.0,44.0,41.0,5,4,0,586.0,40.0,18.0,2.0,3570.5234782657203,329.0,2571.4120843028077,43.0,8,83.0,0.0,7.0,41.0,35.0,4.0,205.0,201.0,0.0,0.0,0.006778868630201029,0.10378681626928471,0.5114539504441328,0.3847592332865825,0.04254324450677887,0.6546212647671994,0.5176470588235295,5.815847214247469,0.06256410256410257,0.02358974358974359,0.003076923076923077,7.750112829377711,0.08512820512820513,47.533,0.322,4.933,24.311,18.289,2.022,0.944,0.489,0.456,0.056,0.044,0.0,10.833,0.678,0.256,0.033,63.005,6.0,46.501,1.1,0.089,0.922,0.0,0.078,0.456,0.389,0.044,15.989,10.467,0.0,0.0,17.244,0.178,2.067,9.1,6.078,0.589,0.944,0.489,0.456,0.056,0.044,0.0,6.511,0.444,0.2,0.022,39.672,3.656,28.571,0.478,0.089,0.922,0.0,0.078,0.456,0.389,0.044,2.278,2.233,0.0,0.0,0.086
Birama Touré,3022.0,66.0,722.0,1914.0,386.0,26.0,13.0,9.0,4.0,1,1,0,757.0,13.0,2.0,0.0,4246.535943195311,447.0,2943.022850099066,22.0,0,21.0,1.0,9.0,9.0,3.0,2.0,814.0,699.0,2.0,0.0,720.0,32.0,189.0,439.0,92.0,9.0,13.0,9.0,4.0,1,1,0,245.0,7.0,2.0,0.0,1740.9759481816784,142.0,1146.7870809719404,6.0,0,21.0,1.0,9.0,9.0,3.0,2.0,54.0,52.0,0.0,0.0,0.02183984116479153,0.23891462607544672,0.6333553937789543,0.12772998014559894,0.008603573792190603,0.8587223587223587,0.6923076923076923,5.609690810033436,0.017173051519154558,0.002642007926023778,0.0,6.5839437362395214,0.02774108322324967,33.578,0.733,8.022,21.267,4.289,0.289,0.144,0.1,0.044,0.011,0.011,0.0,8.411,0.144,0.022,0.0,47.184,4.967,32.7,0.244,0.0,0.233,0.011,0.1,0.1,0.033,0.022,9.044,7.767,0.022,0.0,8.0,0.356,2.1,4.878,1.022,0.1,0.144,0.1,0.044,0.011,0.011,0.0,2.722,0.078,0.022,0.0,19.344,1.578,12.742,0.067,0.0,0.233,0.011,0.1,0.1,0.033,0.022,0.6,0.578,0.0,0.0,0.073
Blaise Matuidi,5265.0,35.0,668.0,3563.0,1034.0,175.0,33.0,19.0,14.0,1,2,0,1440.0,44.0,9.0,5.0,6176.677020723364,775.0,4381.026088313906,46.0,0,37.0,0.0,2.0,17.0,18.0,1.0,1752.0,1556.0,0.0,0.0,986.0,25.0,164.0,524.0,298.0,69.0,33.0,19.0,14.0,1,2,0,365.0,16.0,5.0,4.0,2063.465676662219,206.0,1299.9740945989697,13.0,0,37.0,0.0,2.0,17.0,18.0,1.0,149.0,147.0,0.0,0.0,0.006647673314339981,0.12687559354226022,0.67673314339981,0.19639126305792973,0.03323836657169991,0.8881278538812786,0.5757575757575758,4.289359042169003,0.030555555555555555,0.00625,0.003472222222222222,5.652936888146976,0.025694444444444443,58.5,0.389,7.422,39.589,11.489,1.944,0.367,0.211,0.156,0.011,0.022,0.0,16.0,0.489,0.1,0.056,68.63,8.611,48.678,0.511,0.0,0.411,0.0,0.022,0.189,0.2,0.011,19.467,17.289,0.0,0.0,10.956,0.278,1.822,5.822,3.311,0.767,0.367,0.211,0.156,0.011,0.022,0.0,4.056,0.178,0.056,0.044,22.927,2.289,14.444,0.144,0.0,0.411,0.0,0.022,0.189,0.2,0.011,1.656,1.633,0.0,0.0,0.063
Bouna Sarr,2061.0,4.0,134.0,1112.0,815.0,79.0,66.0,26.0,40.0,6,4,2,530.0,61.0,9.0,0.0,4661.5369375893915,362.0,4154.8929438428195,38.0,1,33.0,0.0,1.0,13.0,19.0,2.0,688.0,523.0,0.0,0.0,610.0,4.0,47.0,329.0,234.0,23.0,66.0,26.0,40.0,6,4,2,256.0,42.0,8.0,0.0,2889.892783436647,187.0,2566.7195654026723,14.0,1,33.0,0.0,1.0,13.0,19.0,2.0,55.0,52.0,0.0,0.0,0.0019408054342552159,0.06501698204754973,0.53954391072295,0.39543910722950026,0.038330907326540514,0.7601744186046512,0.3939393939393939,8.795352712432814,0.11509433962264151,0.016981132075471698,0.0,11.477604817245357,0.062264150943396226,22.9,0.044,1.489,12.356,9.056,0.878,0.733,0.289,0.444,0.067,0.044,0.022,5.889,0.678,0.1,0.0,51.795,4.022,46.165,0.422,0.011,0.367,0.0,0.011,0.144,0.211,0.022,7.644,5.811,0.0,0.0,6.778,0.044,0.522,3.656,2.6,0.256,0.733,0.289,0.444,0.067,0.044,0.022,2.844,0.467,0.089,0.0,32.11,2.078,28.519,0.156,0.011,0.367,0.0,0.011,0.144,0.211,0.022,0.611,0.578,0.0,0.0,0.128
Bradley Lovelife Mazikou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brayan Andrés Perea Vargas,676.0,11.0,40.0,336.0,300.0,101.0,10.0,5.0,5.0,0,1,0,93.0,9.0,6.0,1.0,748.5238003449518,50.0,498.8615880967554,17.0,3,8.0,0.0,1.0,4.0,3.0,0.0,323.0,139.0,0.0,0.0,231.0,11.0,20.0,108.0,103.0,24.0,10.0,5.0,5.0,0,1,0,63.0,5.0,5.0,1.0,574.8824267138049,34.0,354.70080594112216,6.0,3,8.0,0.0,1.0,4.0,3.0,0.0,31.0,30.0,0.0,0.0,0.016272189349112426,0.05917159763313609,0.4970414201183432,0.4437869822485207,0.14940828402366865,0.43034055727554177,0.5,8.048643014461847,0.0967741935483871,0.06451612903225806,0.010752688172043012,9.977231761935109,0.08602150537634409,7.511,0.122,0.444,3.733,3.333,1.122,0.111,0.056,0.056,0.0,0.011,0.0,1.033,0.1,0.067,0.011,8.317,0.556,5.543,0.189,0.033,0.089,0.0,0.011,0.044,0.033,0.0,3.589,1.544,0.0,0.0,2.567,0.122,0.222,1.2,1.144,0.267,0.111,0.056,0.056,0.0,0.011,0.0,0.7,0.056,0.056,0.011,6.388,0.378,3.941,0.067,0.033,0.089,0.0,0.011,0.044,0.033,0.0,0.344,0.333,0.0,0.0,0.111
Brice Dja Djédjé,3232.0,83.0,731.0,1676.0,825.0,54.0,29.0,16.0,13.0,1,6,0,873.0,24.0,12.0,0.0,4190.082778209225,515.0,3282.6136967965904,19.0,0,24.0,0.0,4.0,7.0,13.0,1.0,871.0,796.0,0.0,1.0,602.0,39.0,163.0,266.0,173.0,16.0,29.0,16.0,13.0,1,6,0,241.0,11.0,8.0,0.0,1700.7014177483081,152.0,1289.585879529342,7.0,0,24.0,0.0,4.0,7.0,13.0,1.0,41.0,40.0,0.0,0.0,0.02568069306930693,0.22617574257425743,0.5185643564356436,0.255259900990099,0.01670792079207921,0.9138920780711826,0.5517241379310345,4.799636630251117,0.027491408934707903,0.013745704467353952,0.0,6.374007178245806,0.027491408934707903,35.911,0.922,8.122,18.622,9.167,0.6,0.322,0.178,0.144,0.011,0.067,0.0,9.7,0.267,0.133,0.0,46.556,5.722,36.473,0.211,0.0,0.267,0.0,0.044,0.078,0.144,0.011,9.678,8.844,0.0,0.011,6.689,0.433,1.811,2.956,1.922,0.178,0.322,0.178,0.144,0.011,0.067,0.0,2.678,0.122,0.089,0.0,18.897,1.689,14.329,0.078,0.0,0.267,0.0,0.044,0.078,0.144,0.011,0.456,0.444,0.0,0.0,0.071
Brou Benjamin Angoua,1277.0,124.0,672.0,529.0,76.0,20.0,1.0,1.0,0.0,0,0,0,294.0,3.0,0.0,0.0,1485.5079373393087,164.0,1036.223578244446,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,281.0,277.0,1.0,0.0,248.0,77.0,170.0,68.0,10.0,4.0,1.0,1.0,0.0,0,0,0,49.0,0.0,0.0,0.0,314.8703521442456,25.0,167.0469235942755,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0971025841816758,0.5262333594361785,0.4142521534847298,0.05951448707909162,0.015661707126076743,0.9857651245551602,1.0,5.052748086188124,0.01020408163265306,0.0,0.0,6.318436452710036,0.003401360544217687,14.189,1.378,7.467,5.878,0.844,0.222,0.011,0.011,0.0,0.0,0.0,0.0,3.267,0.033,0.0,0.0,16.506,1.822,11.514,0.022,0.0,0.011,0.0,0.0,0.011,0.0,0.0,3.122,3.078,0.011,0.0,2.756,0.856,1.889,0.756,0.111,0.044,0.011,0.011,0.0,0.0,0.0,0.0,0.544,0.0,0.0,0.0,3.499,0.278,1.856,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.033,0.033,0.0,0.0,0.07
Bryan Dabo,5774.0,102.0,878.0,3392.0,1504.0,157.0,119.0,57.0,62.0,18,20,0,1467.0,87.0,18.0,1.0,9461.153972817645,874.0,7538.084951116789,78.0,2,53.0,0.0,5.0,24.0,24.0,0.0,1728.0,1477.0,0.0,2.0,1674.0,67.0,298.0,934.0,442.0,56.0,119.0,57.0,62.0,18,20,0,661.0,40.0,11.0,1.0,4901.074911383231,395.0,3564.797546406985,17.0,2,53.0,0.0,5.0,24.0,24.0,0.0,164.0,158.0,0.0,0.0,0.01766539660547281,0.15206096293730517,0.5874610322133703,0.26047800484932454,0.027190855559404224,0.8547453703703703,0.4789915966386555,6.44932104486547,0.05930470347648262,0.012269938650306749,0.0006816632583503749,8.624811156884197,0.03612815269256987,64.156,1.133,9.756,37.689,16.711,1.744,1.322,0.633,0.689,0.2,0.222,0.0,16.3,0.967,0.2,0.011,105.124,9.711,83.756,0.867,0.022,0.589,0.0,0.056,0.267,0.267,0.0,19.2,16.411,0.0,0.022,18.6,0.744,3.311,10.378,4.911,0.622,1.322,0.633,0.689,0.2,0.222,0.0,7.344,0.444,0.122,0.011,54.456,4.389,39.609,0.189,0.022,0.589,0.0,0.056,0.267,0.267,0.0,1.822,1.756,0.0,0.0,0.096
Calvin Anele Ngcongca,1943.0,190.0,1101.0,704.0,138.0,19.0,2.0,2.0,0.0,0,1,0,465.0,7.0,0.0,0.0,2230.308040411813,277.0,1615.3406219993205,7.0,0,3.0,1.0,3.0,0.0,0.0,0.0,501.0,478.0,2.0,0.0,320.0,101.0,218.0,84.0,18.0,6.0,2.0,2.0,0.0,0,1,0,62.0,3.0,0.0,0.0,283.1328129172286,37.0,162.76308642278238,0.0,0,3.0,1.0,3.0,0.0,0.0,0.0,17.0,16.0,0.0,0.0,0.09778692743180649,0.5666495110653629,0.3623262995367988,0.07102418939783839,0.00977869274318065,0.9540918163672655,1.0,4.796361377229705,0.015053763440860216,0.0,0.0,5.8315545920553085,0.0064516129032258064,21.589,2.111,12.233,7.822,1.533,0.211,0.022,0.022,0.0,0.0,0.011,0.0,5.167,0.078,0.0,0.0,24.781,3.078,17.948,0.078,0.0,0.033,0.011,0.033,0.0,0.0,0.0,5.567,5.311,0.022,0.0,3.556,1.122,2.422,0.933,0.2,0.067,0.022,0.022,0.0,0.0,0.011,0.0,0.689,0.033,0.0,0.0,3.146,0.411,1.808,0.0,0.0,0.033,0.011,0.033,0.0,0.0,0.0,0.189,0.178,0.0,0.0,0.065
Carlos Eduardo de Castro Lourenço,842.0,83.0,475.0,356.0,11.0,8.0,6.0,5.0,1.0,0,0,0,217.0,0.0,0.0,0.0,1432.2143972169688,141.0,1096.6165707275577,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,202.0,0.0,0.0,185.0,37.0,124.0,58.0,3.0,3.0,6.0,5.0,1.0,0,0,0,60.0,0.0,0.0,0.0,396.3063237357283,37.0,266.291096068036,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.09857482185273159,0.5641330166270784,0.42280285035629456,0.013064133016627079,0.009501187648456057,0.9853658536585366,0.8333333333333334,6.6000663466219756,0.0,0.0,0.0,7.7774224874294875,0.0,9.356,0.922,5.278,3.956,0.122,0.089,0.067,0.056,0.011,0.0,0.0,0.0,2.411,0.0,0.0,0.0,15.913,1.567,12.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278,2.244,0.0,0.0,2.056,0.411,1.378,0.644,0.033,0.033,0.067,0.056,0.011,0.0,0.0,0.0,0.667,0.0,0.0,0.0,4.403,0.411,2.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.078,0.0,0.0,0.086
Cazim Suljic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaker Alhadhur,1076.0,35.0,344.0,511.0,221.0,5.0,6.0,4.0,2.0,0,1,0,236.0,6.0,0.0,0.0,1217.230654878806,132.0,926.5309644567833,5.0,0,5.0,0.0,2.0,3.0,0.0,0.0,243.0,200.0,0.0,0.0,245.0,19.0,94.0,117.0,34.0,1.0,6.0,4.0,2.0,0,1,0,77.0,2.0,0.0,0.0,437.9749059100598,37.0,233.00796747794135,1.0,0,5.0,0.0,2.0,3.0,0.0,0.0,10.0,10.0,0.0,0.0,0.032527881040892194,0.31970260223048325,0.474907063197026,0.2053903345724907,0.004646840148698885,0.823045267489712,0.6666666666666666,5.1577570121983305,0.025423728813559324,0.0,0.0,7.019173973157449,0.0211864406779661,11.956,0.389,3.822,5.678,2.456,0.056,0.067,0.044,0.022,0.0,0.011,0.0,2.622,0.067,0.0,0.0,13.525,1.467,10.295,0.056,0.0,0.056,0.0,0.022,0.033,0.0,0.0,2.7,2.222,0.0,0.0,2.722,0.211,1.044,1.3,0.378,0.011,0.067,0.044,0.022,0.0,0.011,0.0,0.856,0.022,0.0,0.0,4.866,0.411,2.589,0.011,0.0,0.056,0.0,0.022,0.033,0.0,0.0,0.111,0.111,0.0,0.0,0.078
Chaouki Ben Saada,1790.0,17.0,206.0,957.0,627.0,69.0,34.0,22.0,12.0,1,3,0,469.0,36.0,4.0,3.0,3016.5908372707254,284.0,2296.9990884088497,23.0,0,17.0,0.0,1.0,3.0,13.0,0.0,564.0,469.0,0.0,0.0,484.0,7.0,59.0,233.0,192.0,22.0,34.0,22.0,12.0,1,3,0,211.0,16.0,3.0,3.0,1558.3563570416982,112.0,1022.3408508853137,4.0,0,17.0,0.0,1.0,3.0,13.0,0.0,60.0,56.0,0.0,0.0,0.009497206703910615,0.11508379888268157,0.5346368715083799,0.35027932960893854,0.038547486033519554,0.8315602836879432,0.6470588235294118,6.4319634056945105,0.0767590618336887,0.008528784648187633,0.006396588486140725,8.088024959186091,0.03624733475479744,19.889,0.189,2.289,10.633,6.967,0.767,0.378,0.244,0.133,0.011,0.033,0.0,5.211,0.4,0.044,0.033,33.518,3.156,25.522,0.256,0.0,0.189,0.0,0.011,0.033,0.144,0.0,6.267,5.211,0.0,0.0,5.378,0.078,0.656,2.589,2.133,0.244,0.378,0.244,0.133,0.011,0.033,0.0,2.344,0.178,0.033,0.033,17.315,1.244,11.359,0.044,0.0,0.189,0.0,0.011,0.033,0.144,0.0,0.667,0.622,0.0,0.0,0.09
Charles Diers,645.0,15.0,148.0,360.0,137.0,30.0,9.0,5.0,4.0,0,0,0,144.0,6.0,0.0,2.0,838.7024219935479,86.0,637.2731543262869,6.0,0,4.0,0.0,0.0,3.0,1.0,1.0,195.0,154.0,0.0,0.0,149.0,6.0,35.0,82.0,32.0,9.0,9.0,5.0,4.0,0,0,0,54.0,4.0,0.0,2.0,395.3057313002767,38.0,321.6779892131111,0.0,0,4.0,0.0,0.0,3.0,1.0,1.0,13.0,13.0,0.0,0.0,0.023255813953488372,0.22945736434108527,0.5581395348837209,0.2124031007751938,0.046511627906976744,0.7897435897435897,0.5555555555555556,5.824322374955194,0.041666666666666664,0.0,0.013888888888888888,7.410152957282405,0.027777777777777776,7.167,0.167,1.644,4.0,1.522,0.333,0.1,0.056,0.044,0.0,0.0,0.0,1.6,0.067,0.0,0.022,9.319,0.956,7.081,0.067,0.0,0.044,0.0,0.0,0.033,0.011,0.011,2.167,1.711,0.0,0.0,1.656,0.067,0.389,0.911,0.356,0.1,0.1,0.056,0.044,0.0,0.0,0.0,0.6,0.044,0.0,0.022,4.392,0.422,3.574,0.0,0.0,0.044,0.0,0.0,0.033,0.011,0.011,0.144,0.144,0.0,0.0,0.082
