player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
Alexander Djiku,58.0,52.0,0,0,6,331.0,176.0,132.0,23.0,81.0,13.0,49.0,19.0,3.0,35.0,0,0,0,35.0,1,73.0,41.0,0.0,55.0,24.0,34.0,18.0,3.0,31.0,11.0,16.0,4.0,1,0,0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.896551724137931,0.5317220543806647,0.3987915407854985,0.06948640483383686,0.16049382716049382,0.6049382716049383,0.2345679012345679,0.43636363636363634,0.6181818181818182,0.32727272727272727,0.05454545454545454,0.3548387096774194,0.5161290322580645,0.12903225806451613,0.644,0.578,0.0,0.0,0.067,3.678,1.956,1.467,0.256,0.9,0.144,0.544,0.211,0.033,0.389,0.0,0.0,0.0,0.389,0.011,0.811,0.456,0.0,0.611,0.267,0.378,0.2,0.033,0.344,0.122,0.178,0.044,0.011,0.0,0.0,0.056,0.0,0.011,0.011,0.011,0.0,0.0,0.067,0.011
Alexander Toft Søderlund,20.0,18.0,2,2,2,137.0,5.0,57.0,75.0,35.0,0.0,16.0,19.0,0.0,10.0,1,0,0,10.0,0,3.0,3.0,0.0,6.0,5.0,0.0,5.0,1.0,21.0,0.0,9.0,12.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0364963503649635,0.41605839416058393,0.5474452554744526,0.0,0.45714285714285713,0.5428571428571428,0.8333333333333334,0.0,0.8333333333333334,0.16666666666666666,0.0,0.42857142857142855,0.5714285714285714,0.222,0.2,0.022,0.022,0.022,1.522,0.056,0.633,0.833,0.389,0.0,0.178,0.211,0.0,0.111,0.011,0.0,0.0,0.111,0.0,0.033,0.033,0.0,0.067,0.056,0.0,0.056,0.011,0.233,0.0,0.1,0.133,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Coeff,102.0,95.0,0,0,7,387.0,197.0,160.0,30.0,84.0,25.0,42.0,17.0,1.0,46.0,0,2,2,46.0,1,63.0,28.0,0.0,66.0,41.0,40.0,23.0,3.0,26.0,11.0,11.0,4.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9313725490196079,0.5090439276485789,0.4134366925064599,0.07751937984496124,0.2976190476190476,0.5,0.20238095238095238,0.6212121212121212,0.6060606060606061,0.3484848484848485,0.045454545454545456,0.4230769230769231,0.4230769230769231,0.15384615384615385,1.133,1.056,0.0,0.0,0.078,4.3,2.189,1.778,0.333,0.933,0.278,0.467,0.189,0.011,0.511,0.0,0.022,0.022,0.511,0.011,0.7,0.311,0.0,0.733,0.456,0.444,0.256,0.033,0.289,0.122,0.122,0.044,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
Alexandre Lacazette,103.0,95.0,0,0,8,540.0,26.0,203.0,311.0,237.0,5.0,65.0,167.0,0.0,50.0,5,1,1,50.0,0,3.0,2.0,0.0,33.0,28.0,4.0,17.0,12.0,53.0,1.0,18.0,34.0,6,0,0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.9223300970873787,0.04814814814814815,0.37592592592592594,0.575925925925926,0.02109704641350211,0.2742616033755274,0.7046413502109705,0.8484848484848485,0.12121212121212122,0.5151515151515151,0.36363636363636365,0.018867924528301886,0.33962264150943394,0.6415094339622641,1.144,1.056,0.0,0.0,0.089,6.0,0.289,2.256,3.456,2.633,0.056,0.722,1.856,0.0,0.556,0.056,0.011,0.011,0.556,0.0,0.033,0.022,0.0,0.367,0.311,0.044,0.189,0.133,0.589,0.011,0.2,0.378,0.067,0.0,0.0,0.044,0.0,0.0,0.011,0.011,0.0,0.0,0.056,0.0
Alexandre Letellier,70.0,70.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Alexandre Mendy,11.0,11.0,0,0,0,49.0,4.0,24.0,21.0,22.0,0.0,7.0,15.0,0.0,8.0,1,0,0,8.0,0,7.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,11.0,0.0,4.0,7.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08163265306122448,0.4897959183673469,0.42857142857142855,0.0,0.3181818181818182,0.6818181818181818,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.36363636363636365,0.6363636363636364,0.122,0.122,0.0,0.0,0.0,0.544,0.044,0.267,0.233,0.244,0.0,0.078,0.167,0.0,0.089,0.011,0.0,0.0,0.089,0.0,0.078,0.033,0.0,0.033,0.011,0.0,0.011,0.022,0.122,0.0,0.044,0.078,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Olliero,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Raineau,17.0,16.0,0,0,1,63.0,22.0,34.0,7.0,31.0,7.0,16.0,8.0,0.0,8.0,0,0,0,8.0,0,27.0,15.0,0.0,18.0,10.0,9.0,7.0,2.0,8.0,3.0,4.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.3492063492063492,0.5396825396825397,0.1111111111111111,0.22580645161290322,0.5161290322580645,0.25806451612903225,0.5555555555555556,0.5,0.3888888888888889,0.1111111111111111,0.375,0.5,0.125,0.189,0.178,0.0,0.0,0.011,0.7,0.244,0.378,0.078,0.344,0.078,0.178,0.089,0.0,0.089,0.0,0.0,0.0,0.089,0.0,0.3,0.167,0.0,0.2,0.111,0.1,0.078,0.022,0.089,0.033,0.044,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexi Peuget,41.0,34.0,1,1,7,192.0,76.0,104.0,12.0,58.0,11.0,37.0,10.0,0.0,26.0,0,1,1,26.0,0,18.0,14.0,0.0,29.0,21.0,15.0,11.0,3.0,18.0,3.0,12.0,3.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8292682926829268,0.3958333333333333,0.5416666666666666,0.0625,0.1896551724137931,0.6379310344827587,0.1724137931034483,0.7241379310344828,0.5172413793103449,0.3793103448275862,0.10344827586206896,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.456,0.378,0.011,0.011,0.078,2.133,0.844,1.156,0.133,0.644,0.122,0.411,0.111,0.0,0.289,0.0,0.011,0.011,0.289,0.0,0.2,0.156,0.0,0.322,0.233,0.167,0.122,0.033,0.2,0.033,0.133,0.033,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Alexis Alégué Elandi,4.0,3.0,0,0,1,24.0,6.0,17.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0,0,0,2.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.7083333333333334,0.041666666666666664,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.044,0.033,0.0,0.0,0.011,0.267,0.067,0.189,0.011,0.022,0.0,0.022,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.011,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.022,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis Araujo,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexis Blin,118.0,111.0,1,1,7,422.0,148.0,242.0,32.0,137.0,19.0,94.0,24.0,0.0,47.0,2,0,0,47.0,0,47.0,20.0,0.0,49.0,34.0,20.0,27.0,2.0,23.0,4.0,14.0,5.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.940677966101695,0.35071090047393366,0.5734597156398105,0.07582938388625593,0.1386861313868613,0.6861313868613139,0.17518248175182483,0.6938775510204082,0.40816326530612246,0.5510204081632653,0.04081632653061224,0.17391304347826086,0.6086956521739131,0.21739130434782608,1.311,1.233,0.011,0.011,0.078,4.689,1.644,2.689,0.356,1.522,0.211,1.044,0.267,0.0,0.522,0.022,0.0,0.0,0.522,0.0,0.522,0.222,0.0,0.544,0.378,0.222,0.3,0.022,0.256,0.044,0.156,0.056,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
Alhassane Bangoura,35.0,31.0,0,0,4,91.0,20.0,42.0,29.0,24.0,2.0,10.0,12.0,0.0,7.0,0,0,0,7.0,0,0.0,0.0,0.0,8.0,5.0,2.0,3.0,3.0,11.0,1.0,8.0,2.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8857142857142857,0.21978021978021978,0.46153846153846156,0.31868131868131866,0.08333333333333333,0.4166666666666667,0.5,0.625,0.25,0.375,0.375,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.389,0.344,0.0,0.0,0.044,1.011,0.222,0.467,0.322,0.267,0.022,0.111,0.133,0.0,0.078,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.089,0.056,0.022,0.033,0.033,0.122,0.011,0.089,0.022,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Ali Nadhoim Ahamada,32.0,32.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Almamy Touré,29.0,28.0,0,0,1,117.0,57.0,45.0,15.0,29.0,5.0,17.0,7.0,0.0,24.0,0,0,0,24.0,0,39.0,22.0,0.0,16.0,10.0,8.0,8.0,0.0,14.0,3.0,8.0,3.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9655172413793104,0.48717948717948717,0.38461538461538464,0.1282051282051282,0.1724137931034483,0.5862068965517241,0.2413793103448276,0.625,0.5,0.5,0.0,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.322,0.311,0.0,0.0,0.011,1.3,0.633,0.5,0.167,0.322,0.056,0.189,0.078,0.0,0.267,0.0,0.0,0.0,0.267,0.0,0.433,0.244,0.0,0.178,0.111,0.089,0.089,0.0,0.156,0.033,0.089,0.033,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Aloïs Confais,86.0,79.0,0,0,7,343.0,180.0,145.0,18.0,73.0,18.0,51.0,4.0,2.0,29.0,1,2,2,29.0,0,27.0,13.0,0.0,37.0,21.0,24.0,13.0,0.0,24.0,14.0,7.0,3.0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9186046511627907,0.5247813411078717,0.4227405247813411,0.052478134110787174,0.2465753424657534,0.6986301369863014,0.0547945205479452,0.5675675675675675,0.6486486486486487,0.35135135135135137,0.0,0.5833333333333334,0.2916666666666667,0.125,0.956,0.878,0.0,0.0,0.078,3.811,2.0,1.611,0.2,0.811,0.2,0.567,0.044,0.022,0.322,0.011,0.022,0.022,0.322,0.0,0.3,0.144,0.0,0.411,0.233,0.267,0.144,0.0,0.267,0.156,0.078,0.033,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Alphousseyni Sané,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aly Ndom,21.0,19.0,0,0,2,58.0,16.0,37.0,5.0,21.0,1.0,17.0,3.0,0.0,7.0,0,1,1,7.0,0,8.0,7.0,0.0,7.0,4.0,2.0,5.0,0.0,8.0,1.0,4.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.27586206896551724,0.6379310344827587,0.08620689655172414,0.047619047619047616,0.8095238095238095,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,0.125,0.5,0.375,0.233,0.211,0.0,0.0,0.022,0.644,0.178,0.411,0.056,0.233,0.011,0.189,0.033,0.0,0.078,0.0,0.011,0.011,0.078,0.0,0.089,0.078,0.0,0.078,0.044,0.022,0.056,0.0,0.089,0.011,0.044,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amos Youga,95.0,87.0,2,2,8,315.0,93.0,181.0,41.0,96.0,13.0,58.0,25.0,1.0,28.0,1,0,0,28.0,0,20.0,15.0,0.0,27.0,15.0,10.0,13.0,4.0,41.0,11.0,28.0,2.0,0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.9157894736842105,0.29523809523809524,0.5746031746031746,0.13015873015873017,0.13541666666666666,0.6041666666666666,0.2604166666666667,0.5555555555555556,0.37037037037037035,0.48148148148148145,0.14814814814814814,0.2682926829268293,0.6829268292682927,0.04878048780487805,1.056,0.967,0.022,0.022,0.089,3.5,1.033,2.011,0.456,1.067,0.144,0.644,0.278,0.011,0.311,0.011,0.0,0.0,0.311,0.0,0.222,0.167,0.0,0.3,0.167,0.111,0.144,0.044,0.456,0.122,0.311,0.022,0.0,0.0,0.0,0.044,0.0,0.011,0.0,0.0,0.0,0.0,0.044,0.011
Andrea Gambetta,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Raggi,86.0,83.0,0,0,3,303.0,163.0,122.0,18.0,51.0,8.0,32.0,11.0,4.0,57.0,1,1,1,57.0,1,110.0,47.0,0.0,37.0,15.0,24.0,11.0,2.0,16.0,3.0,13.0,0.0,0,0,0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.9651162790697675,0.5379537953795379,0.40264026402640263,0.0594059405940594,0.1568627450980392,0.6274509803921569,0.21568627450980393,0.40540540540540543,0.6486486486486487,0.2972972972972973,0.05405405405405406,0.1875,0.8125,0.0,0.956,0.922,0.0,0.0,0.033,3.367,1.811,1.356,0.2,0.567,0.089,0.356,0.122,0.044,0.633,0.011,0.011,0.011,0.633,0.011,1.222,0.522,0.0,0.411,0.167,0.267,0.122,0.022,0.178,0.033,0.144,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.044,0.044,0.0,0.0,0.056,0.0
André Biyogo Poko,133.0,124.0,0,0,9,607.0,211.0,276.0,120.0,198.0,27.0,90.0,81.0,3.0,55.0,0,2,2,55.0,0,55.0,19.0,0.0,99.0,57.0,57.0,28.0,14.0,47.0,9.0,26.0,12.0,1,0,0,9.0,1.0,1.0,2.0,2.0,0.0,0.0,11.0,1.0,0.9323308270676691,0.34761120263591433,0.4546952224052718,0.19769357495881384,0.13636363636363635,0.45454545454545453,0.4090909090909091,0.5757575757575758,0.5757575757575758,0.2828282828282828,0.1414141414141414,0.19148936170212766,0.5531914893617021,0.2553191489361702,1.478,1.378,0.0,0.0,0.1,6.744,2.344,3.067,1.333,2.2,0.3,1.0,0.9,0.033,0.611,0.0,0.022,0.022,0.611,0.0,0.611,0.211,0.0,1.1,0.633,0.633,0.311,0.156,0.522,0.1,0.289,0.133,0.011,0.0,0.0,0.1,0.011,0.011,0.022,0.022,0.0,0.0,0.122,0.011
André-Frank Zambo Anguissa,38.0,35.0,0,0,3,124.0,41.0,77.0,6.0,38.0,5.0,25.0,8.0,0.0,10.0,0,0,0,10.0,0,12.0,10.0,0.0,12.0,6.0,6.0,6.0,0.0,9.0,2.0,5.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9210526315789473,0.33064516129032256,0.6209677419354839,0.04838709677419355,0.13157894736842105,0.6578947368421053,0.21052631578947367,0.5,0.5,0.5,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.422,0.389,0.0,0.0,0.033,1.378,0.456,0.856,0.067,0.422,0.056,0.278,0.089,0.0,0.111,0.0,0.0,0.0,0.111,0.0,0.133,0.111,0.0,0.133,0.067,0.067,0.067,0.0,0.1,0.022,0.056,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Delort,174.0,151.0,3,3,23,524.0,31.0,236.0,257.0,181.0,6.0,71.0,104.0,0.0,48.0,2,0,0,48.0,0,12.0,9.0,0.0,29.0,15.0,5.0,11.0,13.0,89.0,5.0,27.0,57.0,6,0,0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.867816091954023,0.05916030534351145,0.45038167938931295,0.4904580152671756,0.03314917127071823,0.39226519337016574,0.574585635359116,0.5172413793103449,0.1724137931034483,0.3793103448275862,0.4482758620689655,0.056179775280898875,0.30337078651685395,0.6404494382022472,1.933,1.678,0.033,0.033,0.256,5.822,0.344,2.622,2.856,2.011,0.067,0.789,1.156,0.0,0.533,0.022,0.0,0.0,0.533,0.0,0.133,0.1,0.0,0.322,0.167,0.056,0.122,0.144,0.989,0.056,0.3,0.633,0.067,0.0,0.0,0.044,0.0,0.0,0.011,0.011,0.0,0.0,0.056,0.0
Anthony Lamonge,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Lopes,166.0,164.0,0,0,2,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0,0,0,2.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.9879518072289156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.844,1.822,0.0,0.0,0.022,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.022,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.022,0.0
Anthony Martial,7.0,7.0,0,0,0,34.0,2.0,13.0,19.0,11.0,0.0,1.0,10.0,0.0,3.0,0,0,0,3.0,0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.38235294117647056,0.5588235294117647,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.078,0.078,0.0,0.0,0.0,0.378,0.022,0.144,0.211,0.122,0.0,0.011,0.111,0.0,0.033,0.0,0.0,0.0,0.033,0.0,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.022,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Mounier,19.0,15.0,0,0,4,45.0,7.0,17.0,21.0,13.0,0.0,5.0,8.0,0.0,5.0,0,0,0,5.0,0,1.0,1.0,0.0,5.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.15555555555555556,0.37777777777777777,0.4666666666666667,0.0,0.38461538461538464,0.6153846153846154,0.4,0.6,0.4,0.0,0.0,1.0,0.0,0.211,0.167,0.0,0.0,0.044,0.5,0.078,0.189,0.233,0.144,0.0,0.056,0.089,0.0,0.056,0.0,0.0,0.0,0.056,0.0,0.011,0.011,0.0,0.056,0.022,0.033,0.022,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Ribelin,3.0,3.0,0,0,0,13.0,1.0,8.0,4.0,4.0,0.0,3.0,1.0,0.0,2.0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.6153846153846154,0.3076923076923077,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.033,0.033,0.0,0.0,0.0,0.144,0.011,0.089,0.044,0.044,0.0,0.033,0.011,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
