player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
Henrikh Mkhitaryan,168.0,151.0,0,0,17,602.0,105.0,313.0,184.0,239.0,15.0,90.0,134.0,2.0,68.0,1,4,4,68.0,1,17.0,7.0,0.0,54.0,32.0,15.0,25.0,14.0,58.0,4.0,35.0,19.0,1,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8988095238095238,0.1744186046511628,0.5199335548172758,0.30564784053156147,0.06276150627615062,0.37656903765690375,0.5606694560669456,0.5925925925925926,0.2777777777777778,0.46296296296296297,0.25925925925925924,0.06896551724137931,0.603448275862069,0.3275862068965517,1.867,1.678,0.0,0.0,0.189,6.689,1.167,3.478,2.044,2.656,0.167,1.0,1.489,0.022,0.756,0.011,0.044,0.044,0.756,0.011,0.189,0.078,0.0,0.6,0.356,0.167,0.278,0.156,0.644,0.044,0.389,0.211,0.011,0.011,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
Henrique Sereno Fonseca,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heung-Min Son,5.0,5.0,0,0,0,12.0,4.0,5.0,3.0,4.0,1.0,2.0,1.0,0.0,1.0,0,0,0,1.0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4166666666666667,0.25,0.25,0.5,0.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.056,0.056,0.0,0.0,0.0,0.133,0.044,0.056,0.033,0.044,0.011,0.022,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.011,0.0,0.011,0.011,0.011,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hiroki Sakai,107.0,96.0,1,1,11,385.0,201.0,140.0,44.0,109.0,23.0,58.0,28.0,6.0,62.0,0,1,1,62.0,0,98.0,62.0,0.0,73.0,33.0,52.0,17.0,4.0,27.0,7.0,14.0,6.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.897196261682243,0.522077922077922,0.36363636363636365,0.11428571428571428,0.21100917431192662,0.5321100917431193,0.25688073394495414,0.4520547945205479,0.7123287671232876,0.2328767123287671,0.0547945205479452,0.25925925925925924,0.5185185185185185,0.2222222222222222,1.189,1.067,0.011,0.011,0.122,4.278,2.233,1.556,0.489,1.211,0.256,0.644,0.311,0.067,0.689,0.0,0.011,0.011,0.689,0.0,1.089,0.689,0.0,0.811,0.367,0.578,0.189,0.044,0.3,0.078,0.156,0.067,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Hiroshi Kiyotake,85.0,76.0,0,0,9,171.0,27.0,91.0,53.0,54.0,4.0,25.0,25.0,0.0,20.0,0,0,0,20.0,0,3.0,0.0,0.0,14.0,10.0,3.0,8.0,3.0,8.0,0.0,5.0,3.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8941176470588236,0.15789473684210525,0.5321637426900585,0.30994152046783624,0.07407407407407407,0.46296296296296297,0.46296296296296297,0.7142857142857143,0.21428571428571427,0.5714285714285714,0.21428571428571427,0.0,0.625,0.375,0.944,0.844,0.0,0.0,0.1,1.9,0.3,1.011,0.589,0.6,0.044,0.278,0.278,0.0,0.222,0.0,0.0,0.0,0.222,0.0,0.033,0.0,0.0,0.156,0.111,0.033,0.089,0.033,0.089,0.0,0.056,0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holger Badstuber,15.0,15.0,0,0,0,38.0,21.0,14.0,3.0,14.0,7.0,5.0,2.0,0.0,2.0,0,0,0,2.0,0,14.0,8.0,0.0,7.0,4.0,5.0,2.0,0.0,3.0,1.0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5526315789473685,0.3684210526315789,0.07894736842105263,0.5,0.35714285714285715,0.14285714285714285,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.0,0.167,0.167,0.0,0.0,0.0,0.422,0.233,0.156,0.033,0.156,0.078,0.056,0.022,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.156,0.089,0.0,0.078,0.044,0.056,0.022,0.0,0.033,0.011,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,15.0,13.0,0,0,2,112.0,44.0,58.0,10.0,31.0,5.0,25.0,1.0,0.0,17.0,0,1,1,17.0,0,10.0,4.0,0.0,16.0,7.0,10.0,6.0,0.0,3.0,1.0,2.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8666666666666667,0.39285714285714285,0.5178571428571429,0.08928571428571429,0.16129032258064516,0.8064516129032258,0.03225806451612903,0.4375,0.625,0.375,0.0,0.3333333333333333,0.6666666666666666,0.0,0.167,0.144,0.0,0.0,0.022,1.244,0.489,0.644,0.111,0.344,0.056,0.278,0.011,0.0,0.189,0.0,0.011,0.011,0.189,0.0,0.111,0.044,0.0,0.178,0.078,0.111,0.067,0.0,0.033,0.011,0.022,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Hugo Miguel Pereira de Almeida,14.0,13.0,0,0,1,45.0,2.0,17.0,26.0,10.0,0.0,5.0,5.0,0.0,2.0,0,0,0,2.0,0,8.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9285714285714286,0.044444444444444446,0.37777777777777777,0.5777777777777777,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.156,0.144,0.0,0.0,0.011,0.5,0.022,0.189,0.289,0.111,0.0,0.056,0.056,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.089,0.044,0.0,0.022,0.011,0.0,0.011,0.011,0.044,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Håvard Nordtveit,137.0,126.0,1,1,11,346.0,154.0,166.0,26.0,107.0,16.0,69.0,22.0,1.0,61.0,1,1,1,61.0,0,126.0,73.0,0.0,31.0,18.0,15.0,11.0,5.0,29.0,5.0,22.0,2.0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9197080291970803,0.44508670520231214,0.4797687861271676,0.07514450867052024,0.14953271028037382,0.6448598130841121,0.205607476635514,0.5806451612903226,0.4838709677419355,0.3548387096774194,0.16129032258064516,0.1724137931034483,0.7586206896551724,0.06896551724137931,1.522,1.4,0.011,0.011,0.122,3.844,1.711,1.844,0.289,1.189,0.178,0.767,0.244,0.011,0.678,0.011,0.011,0.011,0.678,0.0,1.4,0.811,0.0,0.344,0.2,0.167,0.122,0.056,0.322,0.056,0.244,0.022,0.0,0.011,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0
Ibrahima Traoré,87.0,78.0,1,1,9,356.0,119.0,172.0,65.0,116.0,16.0,64.0,36.0,0.0,31.0,1,1,1,31.0,0,6.0,3.0,0.0,44.0,25.0,23.0,16.0,5.0,18.0,3.0,10.0,5.0,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.896551724137931,0.3342696629213483,0.48314606741573035,0.18258426966292135,0.13793103448275862,0.5517241379310345,0.3103448275862069,0.5681818181818182,0.5227272727272727,0.36363636363636365,0.11363636363636363,0.16666666666666666,0.5555555555555556,0.2777777777777778,0.967,0.867,0.011,0.011,0.1,3.956,1.322,1.911,0.722,1.289,0.178,0.711,0.4,0.0,0.344,0.011,0.011,0.011,0.344,0.0,0.067,0.033,0.0,0.489,0.278,0.256,0.178,0.056,0.2,0.033,0.111,0.056,0.022,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Ioannis Gelios,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ismail Azzaoui,0.0,0.0,0,0,0,10.0,1.0,4.0,5.0,4.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.5,0.0,0.25,0.75,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.111,0.011,0.044,0.056,0.044,0.0,0.011,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.011,0.011,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Perišić,5.0,5.0,0,0,0,25.0,5.0,6.0,14.0,8.0,0.0,2.0,6.0,0.0,4.0,0,0,0,4.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.24,0.56,0.0,0.25,0.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.056,0.056,0.0,0.0,0.0,0.278,0.056,0.067,0.156,0.089,0.0,0.022,0.067,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iver Tobias Rørvik Fossum,31.0,27.0,0,0,4,263.0,71.0,118.0,74.0,79.0,5.0,39.0,35.0,0.0,24.0,0,0,0,24.0,0,8.0,6.0,0.0,13.0,4.0,4.0,6.0,3.0,12.0,0.0,7.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.26996197718631176,0.44866920152091255,0.2813688212927757,0.06329113924050633,0.4936708860759494,0.4430379746835443,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.0,0.5833333333333334,0.4166666666666667,0.344,0.3,0.0,0.0,0.044,2.922,0.789,1.311,0.822,0.878,0.056,0.433,0.389,0.0,0.267,0.0,0.0,0.0,0.267,0.0,0.089,0.067,0.0,0.144,0.044,0.044,0.067,0.033,0.133,0.0,0.078,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivica Olić,6.0,6.0,0,0,0,59.0,5.0,28.0,26.0,17.0,0.0,8.0,9.0,0.0,4.0,0,0,0,4.0,0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,4.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0847457627118644,0.4745762711864407,0.4406779661016949,0.0,0.47058823529411764,0.5294117647058824,1.0,1.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.067,0.067,0.0,0.0,0.0,0.656,0.056,0.311,0.289,0.189,0.0,0.089,0.1,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.022,0.022,0.0,0.011,0.011,0.011,0.0,0.0,0.078,0.0,0.044,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivo Iličević,127.0,116.0,0,0,11,519.0,165.0,254.0,100.0,152.0,17.0,81.0,54.0,1.0,48.0,1,0,0,48.0,0,14.0,9.0,0.0,58.0,37.0,25.0,25.0,8.0,44.0,7.0,24.0,13.0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9133858267716536,0.3179190751445087,0.48940269749518306,0.1926782273603083,0.1118421052631579,0.5328947368421053,0.35526315789473684,0.6379310344827587,0.43103448275862066,0.43103448275862066,0.13793103448275862,0.1590909090909091,0.5454545454545454,0.29545454545454547,1.411,1.289,0.0,0.0,0.122,5.767,1.833,2.822,1.111,1.689,0.189,0.9,0.6,0.011,0.533,0.011,0.0,0.0,0.533,0.0,0.156,0.1,0.0,0.644,0.411,0.278,0.278,0.089,0.489,0.078,0.267,0.144,0.011,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Ja-Cheol Koo,143.0,132.0,0,0,11,474.0,138.0,259.0,77.0,122.0,7.0,60.0,55.0,1.0,51.0,2,0,0,51.0,0,24.0,13.0,0.0,42.0,27.0,15.0,18.0,9.0,39.0,11.0,19.0,9.0,1,0,0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.9230769230769231,0.2911392405063291,0.5464135021097046,0.16244725738396623,0.05737704918032787,0.4918032786885246,0.45081967213114754,0.6428571428571429,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.28205128205128205,0.48717948717948717,0.23076923076923078,1.589,1.467,0.0,0.0,0.122,5.267,1.533,2.878,0.856,1.356,0.078,0.667,0.611,0.011,0.567,0.022,0.0,0.0,0.567,0.0,0.267,0.144,0.0,0.467,0.3,0.167,0.2,0.1,0.433,0.122,0.211,0.1,0.011,0.0,0.0,0.056,0.0,0.0,0.011,0.011,0.0,0.0,0.067,0.0
Jairo Samperio Bustara,143.0,131.0,0,0,12,511.0,112.0,262.0,137.0,150.0,4.0,67.0,79.0,1.0,58.0,0,0,0,58.0,0,12.0,10.0,0.0,27.0,13.0,11.0,12.0,4.0,44.0,3.0,28.0,13.0,0,0,0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.916083916083916,0.2191780821917808,0.512720156555773,0.26810176125244617,0.02666666666666667,0.44666666666666666,0.5266666666666666,0.48148148148148145,0.4074074074074074,0.4444444444444444,0.14814814814814814,0.06818181818181818,0.6363636363636364,0.29545454545454547,1.589,1.456,0.0,0.0,0.133,5.678,1.244,2.911,1.522,1.667,0.044,0.744,0.878,0.011,0.644,0.0,0.0,0.0,0.644,0.0,0.133,0.111,0.0,0.3,0.144,0.122,0.133,0.044,0.489,0.033,0.311,0.144,0.0,0.0,0.0,0.033,0.0,0.0,0.022,0.022,0.0,0.0,0.056,0.0
Jan Kirchhoff,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Kliment,4.0,4.0,0,0,0,41.0,1.0,15.0,25.0,21.0,0.0,4.0,17.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,6.0,0.0,4.0,2.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.024390243902439025,0.36585365853658536,0.6097560975609756,0.0,0.19047619047619047,0.8095238095238095,0.75,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.044,0.044,0.0,0.0,0.0,0.456,0.011,0.167,0.278,0.233,0.0,0.044,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.033,0.0,0.0,0.044,0.067,0.0,0.044,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Jan Morávek,21.0,21.0,0,0,0,164.0,28.0,92.0,44.0,52.0,0.0,24.0,28.0,0.0,9.0,0,0,0,9.0,0,4.0,1.0,0.0,11.0,6.0,1.0,7.0,3.0,10.0,2.0,8.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17073170731707318,0.5609756097560976,0.2682926829268293,0.0,0.46153846153846156,0.5384615384615384,0.5454545454545454,0.09090909090909091,0.6363636363636364,0.2727272727272727,0.2,0.8,0.0,0.233,0.233,0.0,0.0,0.0,1.822,0.311,1.022,0.489,0.578,0.0,0.267,0.311,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.044,0.011,0.0,0.122,0.067,0.011,0.078,0.033,0.111,0.022,0.089,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Rosenthal,55.0,51.0,0,0,4,295.0,43.0,162.0,90.0,67.0,4.0,25.0,38.0,0.0,21.0,0,0,0,21.0,0,12.0,5.0,0.0,12.0,9.0,3.0,5.0,4.0,29.0,3.0,12.0,14.0,2,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9272727272727272,0.14576271186440679,0.5491525423728814,0.3050847457627119,0.05970149253731343,0.373134328358209,0.5671641791044776,0.75,0.25,0.4166666666666667,0.3333333333333333,0.10344827586206896,0.41379310344827586,0.4827586206896552,0.611,0.567,0.0,0.0,0.044,3.278,0.478,1.8,1.0,0.744,0.044,0.278,0.422,0.0,0.233,0.0,0.0,0.0,0.233,0.0,0.133,0.056,0.0,0.133,0.1,0.033,0.056,0.044,0.322,0.033,0.133,0.156,0.022,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Jan-Ingwer Callsen-Bracker,28.0,27.0,0,0,1,81.0,62.0,17.0,2.0,19.0,9.0,9.0,1.0,0.0,26.0,0,0,0,26.0,0,63.0,29.0,0.0,12.0,7.0,10.0,2.0,0.0,14.0,7.0,3.0,4.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9642857142857143,0.7654320987654321,0.20987654320987653,0.024691358024691357,0.47368421052631576,0.47368421052631576,0.05263157894736842,0.5833333333333334,0.8333333333333334,0.16666666666666666,0.0,0.5,0.21428571428571427,0.2857142857142857,0.311,0.3,0.0,0.0,0.011,0.9,0.689,0.189,0.022,0.211,0.1,0.1,0.011,0.0,0.289,0.0,0.0,0.0,0.289,0.0,0.7,0.322,0.0,0.133,0.078,0.111,0.022,0.0,0.156,0.078,0.033,0.044,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Janek Sternberg,21.0,19.0,0,0,2,96.0,44.0,40.0,12.0,17.0,1.0,10.0,6.0,1.0,14.0,0,0,0,14.0,0,15.0,10.0,0.0,7.0,4.0,5.0,1.0,1.0,11.0,3.0,6.0,2.0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9047619047619048,0.4583333333333333,0.4166666666666667,0.125,0.058823529411764705,0.5882352941176471,0.35294117647058826,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.233,0.211,0.0,0.0,0.022,1.067,0.489,0.444,0.133,0.189,0.011,0.111,0.067,0.011,0.156,0.0,0.0,0.0,0.156,0.0,0.167,0.111,0.0,0.078,0.044,0.056,0.011,0.011,0.122,0.033,0.067,0.022,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Jannes-Kilian Horn,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannik Huth,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jannik Vestergaard,131.0,128.0,0,0,3,343.0,219.0,110.0,14.0,76.0,30.0,37.0,9.0,3.0,72.0,1,4,4,72.0,0,217.0,125.0,0.0,66.0,41.0,52.0,13.0,1.0,25.0,6.0,12.0,7.0,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9770992366412213,0.6384839650145773,0.3206997084548105,0.04081632653061224,0.39473684210526316,0.4868421052631579,0.11842105263157894,0.6212121212121212,0.7878787878787878,0.19696969696969696,0.015151515151515152,0.24,0.48,0.28,1.456,1.422,0.0,0.0,0.033,3.811,2.433,1.222,0.156,0.844,0.333,0.411,0.1,0.033,0.8,0.011,0.044,0.044,0.8,0.0,2.411,1.389,0.0,0.733,0.456,0.578,0.144,0.011,0.278,0.067,0.133,0.078,0.0,0.011,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0
Jaroslav Drobný,46.0,46.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511,0.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.011,0.0
Javier Hernández Balcázar,59.0,53.0,0,0,6,261.0,11.0,104.0,146.0,70.0,2.0,21.0,47.0,0.0,16.0,4,0,0,16.0,0,4.0,3.0,0.0,11.0,8.0,2.0,7.0,2.0,26.0,2.0,15.0,9.0,2,0,0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.8983050847457628,0.0421455938697318,0.39846743295019155,0.5593869731800766,0.02857142857142857,0.3,0.6714285714285714,0.7272727272727273,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.07692307692307693,0.5769230769230769,0.34615384615384615,0.656,0.589,0.0,0.0,0.067,2.9,0.122,1.156,1.622,0.778,0.022,0.233,0.522,0.0,0.178,0.044,0.0,0.0,0.178,0.0,0.044,0.033,0.0,0.122,0.089,0.022,0.078,0.022,0.289,0.022,0.167,0.1,0.022,0.0,0.0,0.022,0.0,0.0,0.044,0.044,0.0,0.0,0.067,0.0
