player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Aleandro Rosi,2630.0,151.0,725.0,1099.0,806.0,65.0,40.0,13.0,27.0,6,5,0,551.0,51.0,5.0,0.0,4396.077571646472,321.0,3663.145124829527,30.0,0,24.0,2.0,5.0,4.0,15.0,0.0,583.0,503.0,1.0,0.0,718.0,94.0,283.0,224.0,211.0,24.0,40.0,13.0,27.0,6,5,0,223.0,29.0,5.0,0.0,2221.469171264297,142.0,1781.5257838597286,10.0,0,24.0,2.0,5.0,4.0,15.0,0.0,48.0,46.0,0.0,0.0,0.05741444866920152,0.27566539923954375,0.4178707224334601,0.3064638783269962,0.024714828897338403,0.8627787307032591,0.325,7.978362198995413,0.0925589836660617,0.009074410163339383,0.0,11.411667055543697,0.043557168784029036,29.222,1.678,8.056,12.211,8.956,0.722,0.444,0.144,0.3,0.067,0.056,0.0,6.122,0.567,0.056,0.0,48.845,3.567,40.702,0.333,0.0,0.267,0.022,0.056,0.044,0.167,0.0,6.478,5.589,0.011,0.0,7.978,1.044,3.144,2.489,2.344,0.267,0.444,0.144,0.3,0.067,0.056,0.0,2.478,0.322,0.056,0.0,24.683,1.578,19.795,0.111,0.0,0.267,0.022,0.056,0.044,0.167,0.0,0.533,0.511,0.0,0.0,0.127
Alejandro Darío Gómez,5270.0,26.0,460.0,2341.0,2469.0,290.0,126.0,74.0,52.0,4,19,2,1319.0,149.0,49.0,5.0,12029.012916649528,899.0,10502.52519352482,81.0,5,50.0,0.0,6.0,19.0,25.0,5.0,1765.0,1288.0,0.0,1.0,1570.0,7.0,182.0,748.0,640.0,75.0,126.0,74.0,52.0,4,19,2,682.0,80.0,23.0,3.0,6750.647133386053,458.0,5613.129850313834,20.0,5,50.0,0.0,6.0,19.0,25.0,5.0,179.0,170.0,0.0,0.0,0.004933586337760911,0.0872865275142315,0.4442125237191651,0.4685009487666034,0.05502846299810247,0.7297450424929178,0.5873015873015873,9.119797510727466,0.11296436694465505,0.037149355572403335,0.0037907505686125853,11.682452940517042,0.03790750568612585,58.556,0.289,5.111,26.011,27.433,3.222,1.4,0.822,0.578,0.044,0.211,0.022,14.656,1.656,0.544,0.056,133.656,9.989,116.695,0.9,0.056,0.556,0.0,0.067,0.211,0.278,0.056,19.611,14.311,0.0,0.011,17.444,0.078,2.022,8.311,7.111,0.833,1.4,0.822,0.578,0.044,0.211,0.022,7.578,0.889,0.256,0.033,75.007,5.089,62.368,0.222,0.056,0.556,0.0,0.067,0.211,0.278,0.056,1.989,1.889,0.0,0.0,0.13
Alejandro Miguel Rodriguez,31.0,0.0,0.0,5.0,26.0,13.0,0.0,0.0,0.0,0,0,0,6.0,0.0,0.0,0.0,16.721491140539964,4.0,12.301301571338144,2.0,0,2.0,0.0,0.0,0.0,2.0,2.0,18.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0,0,0,4.0,0.0,0.0,0.0,13.12443359024737,3.0,8.904244021045539,0.0,0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.8387096774193549,0.41935483870967744,0.3888888888888889,0.0,2.786915190089994,0.0,0.0,0.0,3.075325392834536,0.3333333333333333,0.344,0.0,0.0,0.056,0.289,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.186,0.044,0.137,0.022,0.0,0.022,0.0,0.0,0.0,0.022,0.022,0.2,0.078,0.0,0.0,0.133,0.0,0.0,0.0,0.133,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.146,0.033,0.099,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.022,0.044,0.044,0.0,0.0,0.034
Aleksandar Tonev,1192.0,29.0,134.0,496.0,562.0,45.0,21.0,13.0,8.0,1,0,0,292.0,23.0,6.0,0.0,2799.8396980387956,176.0,2209.3217460276014,25.0,1,20.0,0.0,1.0,6.0,13.0,1.0,398.0,265.0,0.0,0.0,396.0,12.0,58.0,166.0,172.0,13.0,21.0,13.0,8.0,1,0,0,161.0,18.0,4.0,0.0,1880.5120132083687,105.0,1499.9762746689194,5.0,1,20.0,0.0,1.0,6.0,13.0,1.0,49.0,47.0,0.0,0.0,0.024328859060402684,0.11241610738255034,0.4161073825503356,0.4714765100671141,0.037751677852348994,0.6658291457286433,0.6190476190476191,9.588492116571217,0.07876712328767123,0.02054794520547945,0.0,12.552964466065918,0.0684931506849315,13.244,0.322,1.489,5.511,6.244,0.5,0.233,0.144,0.089,0.011,0.0,0.0,3.244,0.256,0.067,0.0,31.109,1.956,24.548,0.278,0.011,0.222,0.0,0.011,0.067,0.144,0.011,4.422,2.944,0.0,0.0,4.4,0.133,0.644,1.844,1.911,0.144,0.233,0.144,0.089,0.011,0.0,0.0,1.789,0.2,0.044,0.0,20.895,1.167,16.666,0.056,0.011,0.222,0.0,0.011,0.067,0.144,0.011,0.544,0.522,0.0,0.0,0.139
Aleksandar Trajkovski,2537.0,6.0,191.0,1085.0,1261.0,185.0,47.0,24.0,23.0,1,2,0,594.0,51.0,29.0,5.0,4420.928849616797,330.0,3402.1004300320196,69.0,3,67.0,0.0,5.0,28.0,34.0,6.0,942.0,606.0,0.0,0.0,900.0,2.0,80.0,403.0,417.0,47.0,47.0,24.0,23.0,1,2,0,360.0,34.0,21.0,3.0,2904.516171404924,199.0,2179.7122020808974,23.0,3,67.0,0.0,5.0,28.0,34.0,6.0,140.0,136.0,0.0,0.0,0.002364998029168309,0.07528577059519118,0.4276704769412692,0.4970437524635396,0.07292077256602286,0.643312101910828,0.5106382978723404,7.442641160971039,0.08585858585858586,0.04882154882154882,0.008417508417508417,10.309395242521271,0.1127946127946128,28.189,0.067,2.122,12.056,14.011,2.056,0.522,0.267,0.256,0.011,0.022,0.0,6.6,0.567,0.322,0.056,49.121,3.667,37.801,0.767,0.033,0.744,0.0,0.056,0.311,0.378,0.067,10.467,6.733,0.0,0.0,10.0,0.022,0.889,4.478,4.633,0.522,0.522,0.267,0.256,0.011,0.022,0.0,4.0,0.378,0.233,0.033,32.272,2.211,24.219,0.256,0.033,0.744,0.0,0.056,0.311,0.378,0.067,1.556,1.511,0.0,0.0,0.115
Alen Stevanović,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Confente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Diamanti,2179.0,6.0,170.0,1076.0,933.0,51.0,29.0,16.0,13.0,2,0,0,555.0,22.0,6.0,0.0,3116.5448143130097,297.0,2248.650043479036,29.0,0,34.0,0.0,2.0,14.0,18.0,0.0,739.0,576.0,0.0,0.0,704.0,5.0,71.0,350.0,283.0,17.0,29.0,16.0,13.0,2,0,0,295.0,12.0,3.0,0.0,1834.4828082643403,155.0,1223.3180672204594,13.0,0,34.0,0.0,2.0,14.0,18.0,0.0,100.0,99.0,0.0,0.0,0.0027535566773749425,0.07801743919229004,0.4938044974759064,0.4281780633318036,0.023405231757687012,0.7794316644113667,0.5517241379310345,5.615396061825243,0.03963963963963964,0.010810810810810811,0.0,7.571212267606182,0.06126126126126126,24.211,0.067,1.889,11.956,10.367,0.567,0.322,0.178,0.144,0.022,0.0,0.0,6.167,0.244,0.067,0.0,34.628,3.3,24.985,0.322,0.0,0.378,0.0,0.022,0.156,0.2,0.0,8.211,6.4,0.0,0.0,7.822,0.056,0.789,3.889,3.144,0.189,0.322,0.178,0.144,0.022,0.0,0.0,3.278,0.133,0.033,0.0,20.383,1.722,13.592,0.144,0.0,0.378,0.0,0.022,0.156,0.2,0.0,1.111,1.1,0.0,0.0,0.084
Alessandro Florenzi,5348.0,132.0,1114.0,2671.0,1563.0,183.0,49.0,23.0,26.0,5,3,0,1275.0,92.0,17.0,3.0,8417.397057234322,801.0,7075.424649287616,42.0,0,22.0,0.0,1.0,7.0,14.0,0.0,1565.0,1387.0,0.0,0.0,827.0,54.0,221.0,342.0,264.0,45.0,49.0,23.0,26.0,5,3,0,282.0,21.0,8.0,2.0,2192.8814633388897,175.0,1740.7016482916306,12.0,0,22.0,0.0,1.0,7.0,14.0,0.0,66.0,63.0,0.0,0.0,0.02468212415856395,0.20830216903515333,0.4994390426327599,0.29225878833208674,0.03421839940164548,0.886261980830671,0.46938775510204084,6.601880044889665,0.07215686274509804,0.013333333333333334,0.002352941176470588,8.833239262531356,0.017254901960784313,59.422,1.467,12.378,29.678,17.367,2.033,0.544,0.256,0.289,0.056,0.033,0.0,14.167,1.022,0.189,0.033,93.527,8.9,78.616,0.467,0.0,0.244,0.0,0.011,0.078,0.156,0.0,17.389,15.411,0.0,0.0,9.189,0.6,2.456,3.8,2.933,0.5,0.544,0.256,0.289,0.056,0.033,0.0,3.133,0.233,0.089,0.022,24.365,1.944,19.341,0.133,0.0,0.244,0.0,0.011,0.078,0.156,0.0,0.733,0.7,0.0,0.0,0.098
Alessandro Frara,1430.0,66.0,344.0,703.0,383.0,47.0,10.0,6.0,4.0,0,1,0,308.0,26.0,3.0,0.0,2473.79287882035,161.0,1676.0030717357558,17.0,1,9.0,0.0,0.0,6.0,3.0,0.0,411.0,323.0,0.0,0.0,378.0,29.0,111.0,170.0,97.0,11.0,10.0,6.0,4.0,0,1,0,129.0,15.0,1.0,0.0,1348.6209034289727,70.0,911.0731513400484,4.0,1,9.0,0.0,0.0,6.0,3.0,0.0,31.0,29.0,0.0,0.0,0.046153846153846156,0.24055944055944056,0.4916083916083916,0.26783216783216784,0.032867132867132866,0.7858880778588808,0.6,8.031795061105033,0.08441558441558442,0.00974025974025974,0.0,10.409956967302831,0.02922077922077922,15.889,0.733,3.822,7.811,4.256,0.522,0.111,0.067,0.044,0.0,0.011,0.0,3.422,0.289,0.033,0.0,27.487,1.789,18.622,0.189,0.011,0.1,0.0,0.0,0.067,0.033,0.0,4.567,3.589,0.0,0.0,4.2,0.322,1.233,1.889,1.078,0.122,0.111,0.067,0.044,0.0,0.011,0.0,1.433,0.167,0.011,0.0,14.985,0.778,10.123,0.044,0.011,0.1,0.0,0.0,0.067,0.033,0.0,0.344,0.322,0.0,0.0,0.116
Alessandro Gamberini,1807.0,189.0,979.0,780.0,48.0,41.0,3.0,3.0,0.0,0,0,0,375.0,0.0,0.0,0.0,1673.4924786408164,178.0,983.6932856083756,2.0,0,1.0,0.0,1.0,0.0,0.0,0.0,416.0,396.0,0.0,0.0,395.0,93.0,258.0,121.0,16.0,14.0,3.0,3.0,0.0,0,0,0,70.0,0.0,0.0,0.0,471.01591389078845,32.0,220.07449882102904,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.10459324847814057,0.5417819590481461,0.4316546762589928,0.026563364692861097,0.022689540675152185,0.9519230769230769,1.0,4.462646609708844,0.0,0.0,0.0,5.5263667730807615,0.0026666666666666666,20.078,2.1,10.878,8.667,0.533,0.456,0.033,0.033,0.0,0.0,0.0,0.0,4.167,0.0,0.0,0.0,18.594,1.978,10.93,0.022,0.0,0.011,0.0,0.011,0.0,0.0,0.0,4.622,4.4,0.0,0.0,4.389,1.033,2.867,1.344,0.178,0.156,0.033,0.033,0.0,0.0,0.0,0.0,0.778,0.0,0.0,0.0,5.234,0.356,2.445,0.0,0.0,0.011,0.0,0.011,0.0,0.0,0.0,0.089,0.089,0.0,0.0,0.061
Alessandro Gazzi,1601.0,53.0,465.0,1019.0,117.0,11.0,4.0,3.0,1.0,0,0,0,356.0,3.0,0.0,0.0,1721.2974568587344,203.0,1292.7038077386253,4.0,0,7.0,0.0,3.0,4.0,0.0,0.0,419.0,387.0,0.0,0.0,335.0,25.0,130.0,191.0,14.0,3.0,4.0,3.0,1.0,0,0,0,93.0,0.0,0.0,0.0,416.1028182196244,51.0,243.75344227507117,1.0,0,7.0,0.0,3.0,4.0,0.0,0.0,20.0,20.0,0.0,0.0,0.03310430980637102,0.2904434728294816,0.636477201748907,0.0730793254216115,0.006870705808869456,0.9236276849642004,0.75,4.835105215895322,0.008426966292134831,0.0,0.0,6.367999052899632,0.019662921348314606,17.789,0.589,5.167,11.322,1.3,0.122,0.044,0.033,0.011,0.0,0.0,0.0,3.956,0.033,0.0,0.0,19.126,2.256,14.363,0.044,0.0,0.078,0.0,0.033,0.044,0.0,0.0,4.656,4.3,0.0,0.0,3.722,0.278,1.444,2.122,0.156,0.033,0.044,0.033,0.011,0.0,0.0,0.0,1.033,0.0,0.0,0.0,4.623,0.567,2.708,0.011,0.0,0.078,0.0,0.033,0.044,0.0,0.0,0.222,0.222,0.0,0.0,0.071
Alessandro Giacomel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Livieri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Longhi,442.0,24.0,121.0,257.0,64.0,5.0,1.0,1.0,0.0,0,0,0,96.0,6.0,0.0,0.0,427.2372545829443,36.0,247.4724187787476,1.0,0,4.0,1.0,1.0,3.0,0.0,0.0,111.0,102.0,0.0,0.0,77.0,16.0,38.0,35.0,4.0,1.0,1.0,1.0,0.0,0,0,0,20.0,0.0,0.0,0.0,114.91158657250233,2.0,25.67429515107724,0.0,0,4.0,1.0,1.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.05429864253393665,0.2737556561085973,0.581447963800905,0.14479638009049775,0.011312217194570135,0.918918918918919,1.0,4.4503880685723365,0.0625,0.0,0.0,6.874233854965211,0.041666666666666664,4.911,0.267,1.344,2.856,0.711,0.056,0.011,0.011,0.0,0.0,0.0,0.0,1.067,0.067,0.0,0.0,4.747,0.4,2.75,0.011,0.0,0.044,0.011,0.011,0.033,0.0,0.0,1.233,1.133,0.0,0.0,0.856,0.178,0.422,0.389,0.044,0.011,0.011,0.011,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,1.277,0.022,0.285,0.0,0.0,0.044,0.011,0.011,0.033,0.0,0.0,0.056,0.056,0.0,0.0,0.076
Alessandro Matri,1058.0,9.0,31.0,458.0,569.0,187.0,13.0,4.0,9.0,2,0,0,196.0,10.0,6.0,0.0,913.3028987451916,95.0,569.4004222531098,29.0,0,21.0,0.0,1.0,5.0,15.0,3.0,505.0,230.0,1.0,3.0,375.0,7.0,15.0,176.0,184.0,50.0,13.0,4.0,9.0,2,0,0,132.0,7.0,4.0,0.0,665.5124135898379,65.0,387.5519325119762,12.0,0,21.0,0.0,1.0,5.0,15.0,3.0,64.0,63.0,0.0,0.0,0.008506616257088847,0.02930056710775047,0.43289224952741023,0.5378071833648393,0.1767485822306238,0.45544554455445546,0.3076923076923077,4.659708667067304,0.05102040816326531,0.030612244897959183,0.0,5.993688655295893,0.10714285714285714,11.756,0.1,0.344,5.089,6.322,2.078,0.144,0.044,0.1,0.022,0.0,0.0,2.178,0.111,0.067,0.0,10.148,1.056,6.327,0.322,0.0,0.233,0.0,0.011,0.056,0.167,0.033,5.611,2.556,0.011,0.033,4.167,0.078,0.167,1.956,2.044,0.556,0.144,0.044,0.1,0.022,0.0,0.0,1.467,0.078,0.044,0.0,7.395,0.722,4.306,0.133,0.0,0.233,0.0,0.011,0.056,0.167,0.033,0.711,0.7,0.0,0.0,0.067
Alessandro Murgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Piu,303.0,1.0,18.0,150.0,135.0,22.0,3.0,3.0,0.0,1,0,1,54.0,3.0,1.0,0.0,425.9992519869413,32.0,339.8092854038507,11.0,1,4.0,0.0,0.0,3.0,1.0,0.0,138.0,72.0,0.0,0.0,108.0,1.0,5.0,63.0,40.0,7.0,3.0,3.0,0.0,1,0,1,37.0,3.0,1.0,0.0,350.67312315563214,22.0,279.2274327155196,5.0,1,4.0,0.0,0.0,3.0,1.0,0.0,18.0,16.0,0.0,0.0,0.0033003300330033004,0.0594059405940594,0.49504950495049505,0.44554455445544555,0.07260726072607261,0.5217391304347826,1.0,7.888875036795209,0.05555555555555555,0.018518518518518517,0.0,10.619040168870335,0.07407407407407407,3.367,0.011,0.2,1.667,1.5,0.244,0.033,0.033,0.0,0.011,0.0,0.011,0.6,0.033,0.011,0.0,4.733,0.356,3.776,0.122,0.011,0.044,0.0,0.0,0.033,0.011,0.0,1.533,0.8,0.0,0.0,1.2,0.011,0.056,0.7,0.444,0.078,0.033,0.033,0.0,0.011,0.0,0.011,0.411,0.033,0.011,0.0,3.896,0.244,3.103,0.056,0.011,0.044,0.0,0.0,0.033,0.011,0.0,0.2,0.178,0.0,0.0,0.118
Alessandro Rossi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Speri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
