ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%
45,43,0,0,2,143,79,39,25,45,8,14,23,32,1,0,0,32,0,25,12,7,29,8,22,3,4,13,5,4,4,0,0,0,3,0,0,0,0,0,0,3,0,0.9555555555555556,0.5524475524475524,0.2727272727272727,0.17482517482517482,0.17777777777777778,0.3111111111111111,0.5111111111111111,0.27586206896551724,0.7586206896551724,0.10344827586206896,0.13793103448275862,0.38461538461538464,0.3076923076923077,0.3076923076923077
171,152,0,0,19,406,101,232,73,192,8,122,62,53,1,1,1,53,0,16,7,19,32,24,13,15,4,37,4,24,9,2,0,0,2,0,0,2,2,0,0,4,0,0.8888888888888888,0.24876847290640394,0.5714285714285714,0.17980295566502463,0.041666666666666664,0.6354166666666666,0.3229166666666667,0.75,0.40625,0.46875,0.125,0.10810810810810811,0.6486486486486487,0.24324324324324326
13,13,0,0,0,114,15,65,34,36,4,19,13,12,0,0,0,12,0,5,4,1,7,4,2,3,2,20,2,7,11,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.13157894736842105,0.5701754385964912,0.2982456140350877,0.1111111111111111,0.5277777777777778,0.3611111111111111,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.1,0.35,0.55
81,74,1,1,7,405,145,223,37,101,12,65,24,38,0,0,0,38,0,39,29,7,28,18,7,18,3,29,9,17,3,0,0,0,3,0,0,1,1,0,0,4,0,0.9135802469135802,0.35802469135802467,0.5506172839506173,0.09135802469135802,0.1188118811881188,0.6435643564356436,0.2376237623762376,0.6428571428571429,0.25,0.6428571428571429,0.10714285714285714,0.3103448275862069,0.5862068965517241,0.10344827586206896
140,132,1,1,8,695,123,368,204,208,4,90,114,50,2,0,0,50,0,15,6,7,57,28,14,27,16,73,2,42,29,3,0,2,6,0,0,2,2,0,0,8,0,0.9428571428571428,0.17697841726618704,0.5294964028776978,0.2935251798561151,0.019230769230769232,0.4326923076923077,0.5480769230769231,0.49122807017543857,0.24561403508771928,0.47368421052631576,0.2807017543859649,0.0273972602739726,0.5753424657534246,0.3972602739726027
78,76,0,0,2,292,44,128,120,103,3,42,58,24,1,0,0,24,0,6,5,4,11,7,2,6,3,13,1,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0.9743589743589743,0.1506849315068493,0.4383561643835616,0.410958904109589,0.02912621359223301,0.4077669902912621,0.5631067961165048,0.6363636363636364,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.07692307692307693,0.46153846153846156,0.46153846153846156
42,39,0,0,3,491,37,292,162,96,1,44,51,21,1,1,1,21,0,20,17,2,6,4,1,3,2,58,7,36,15,2,0,2,2,0,0,0,0,0,0,2,0,0.9285714285714286,0.07535641547861507,0.594704684317719,0.329938900203666,0.010416666666666666,0.4583333333333333,0.53125,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.1206896551724138,0.6206896551724138,0.25862068965517243
67,67,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,,,,,,,,1.0,0.0,0.0
12,12,0,0,0,24,6,12,6,16,1,10,5,4,0,0,0,4,0,7,4,5,1,0,0,1,0,3,1,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1.0,0.25,0.5,0.25,0.0625,0.625,0.3125,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0
119,103,0,0,16,373,131,160,82,92,10,33,49,34,0,1,1,34,0,31,16,10,29,14,16,11,2,17,3,7,7,1,0,0,4,0,0,3,3,0,0,7,0,0.865546218487395,0.3512064343163539,0.4289544235924933,0.21983914209115282,0.10869565217391304,0.358695652173913,0.532608695652174,0.4827586206896552,0.5517241379310345,0.3793103448275862,0.06896551724137931,0.17647058823529413,0.4117647058823529,0.4117647058823529
43,40,0,0,3,97,59,27,11,25,8,14,3,27,0,2,2,27,1,41,20,6,23,8,19,4,0,10,3,7,0,0,0,0,2,0,0,0,0,0,0,2,0,0.9302325581395349,0.6082474226804123,0.27835051546391754,0.1134020618556701,0.32,0.56,0.12,0.34782608695652173,0.8260869565217391,0.17391304347826086,0.0,0.3,0.7,0.0
37,34,0,0,3,126,72,50,4,55,25,25,5,25,0,0,0,25,0,57,37,3,26,17,15,9,2,18,7,8,3,0,0,0,2,0,1,2,2,0,0,4,1,0.918918918918919,0.5714285714285714,0.3968253968253968,0.031746031746031744,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.6538461538461539,0.5769230769230769,0.34615384615384615,0.07692307692307693,0.3888888888888889,0.4444444444444444,0.16666666666666666
53,50,0,0,3,244,63,141,40,97,16,53,28,29,0,3,3,29,0,23,13,5,43,18,17,20,6,21,2,17,2,0,0,0,3,0,0,0,0,0,0,3,0,0.9433962264150944,0.2581967213114754,0.5778688524590164,0.16393442622950818,0.16494845360824742,0.5463917525773195,0.28865979381443296,0.4186046511627907,0.3953488372093023,0.46511627906976744,0.13953488372093023,0.09523809523809523,0.8095238095238095,0.09523809523809523
150,138,0,0,12,658,103,305,250,225,12,99,114,61,4,2,2,61,1,16,6,7,44,27,13,21,10,77,12,34,31,7,0,1,3,0,0,2,2,0,0,5,0,0.92,0.15653495440729484,0.4635258358662614,0.3799392097264438,0.05333333333333334,0.44,0.5066666666666667,0.6136363636363636,0.29545454545454547,0.4772727272727273,0.22727272727272727,0.15584415584415584,0.44155844155844154,0.4025974025974026
1,1,0,0,0,6,0,0,6,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,0.0,0.0,1.0
73,69,1,1,4,224,134,73,17,76,24,38,14,42,0,1,1,42,0,107,60,22,51,30,36,12,3,24,16,6,2,1,0,0,4,0,0,0,0,0,0,4,0,0.9452054794520548,0.5982142857142857,0.32589285714285715,0.07589285714285714,0.3157894736842105,0.5,0.18421052631578946,0.5882352941176471,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.6666666666666666,0.25,0.08333333333333333
49,45,0,0,4,218,68,107,43,60,10,31,19,19,0,0,0,19,0,28,15,7,15,9,9,4,2,28,2,15,11,1,0,0,4,0,0,0,0,0,0,4,0,0.9183673469387755,0.3119266055045872,0.4908256880733945,0.19724770642201836,0.16666666666666666,0.5166666666666667,0.31666666666666665,0.6,0.6,0.26666666666666666,0.13333333333333333,0.07142857142857142,0.5357142857142857,0.39285714285714285
145,132,1,1,13,535,150,324,61,207,35,134,38,57,1,0,0,57,0,50,27,22,66,38,31,29,6,35,5,25,5,2,0,0,4,0,0,1,1,0,0,5,0,0.9103448275862069,0.2803738317757009,0.6056074766355141,0.11401869158878504,0.16908212560386474,0.6473429951690821,0.18357487922705315,0.5757575757575758,0.4696969696969697,0.4393939393939394,0.09090909090909091,0.14285714285714285,0.7142857142857143,0.14285714285714285
6,5,0,0,1,22,12,7,3,13,3,6,4,4,0,0,0,4,0,2,1,0,6,6,4,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.5454545454545454,0.3181818181818182,0.13636363636363635,0.23076923076923078,0.46153846153846156,0.3076923076923077,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333
91,81,0,0,10,781,219,379,183,197,20,83,94,44,1,0,0,44,0,9,6,18,75,43,32,32,11,59,16,27,16,2,0,0,2,0,1,0,0,0,0,2,1,0.8901098901098901,0.28040973111395645,0.4852752880921895,0.23431498079385404,0.10152284263959391,0.4213197969543147,0.47715736040609136,0.5733333333333334,0.4266666666666667,0.4266666666666667,0.14666666666666667,0.2711864406779661,0.4576271186440678,0.2711864406779661
167,139,0,0,28,558,159,259,140,183,15,93,75,42,0,2,2,42,0,6,6,15,49,28,22,20,7,39,7,14,18,4,0,1,4,0,0,0,0,0,0,4,0,0.8323353293413174,0.2849462365591398,0.46415770609318996,0.25089605734767023,0.08196721311475409,0.5081967213114754,0.4098360655737705,0.5714285714285714,0.4489795918367347,0.40816326530612246,0.14285714285714285,0.1794871794871795,0.358974358974359,0.46153846153846156
92,81,0,0,11,291,73,116,102,103,4,31,68,38,0,0,0,38,0,8,3,3,20,11,5,10,5,32,7,12,13,1,0,1,1,0,0,1,1,0,0,2,0,0.8804347826086957,0.2508591065292096,0.39862542955326463,0.35051546391752575,0.038834951456310676,0.30097087378640774,0.6601941747572816,0.55,0.25,0.5,0.25,0.21875,0.375,0.40625
229,214,1,1,15,951,320,489,142,328,38,197,93,88,2,2,2,88,0,50,32,19,101,62,52,35,14,83,11,50,22,2,0,0,4,0,0,0,0,0,0,4,0,0.9344978165938864,0.33648790746582546,0.5141955835962145,0.14931650893796003,0.11585365853658537,0.600609756097561,0.28353658536585363,0.6138613861386139,0.5148514851485149,0.3465346534653465,0.13861386138613863,0.13253012048192772,0.6024096385542169,0.26506024096385544
185,185,0,0,0,6,6,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,
22,16,0,0,6,249,14,121,114,55,5,16,34,16,0,1,1,16,0,1,0,2,8,5,2,4,2,32,2,15,15,4,0,2,0,0,0,1,1,0,0,1,0,0.7272727272727273,0.05622489959839357,0.4859437751004016,0.4578313253012048,0.09090909090909091,0.2909090909090909,0.6181818181818182,0.625,0.25,0.5,0.25,0.0625,0.46875,0.46875
73,67,0,0,6,484,303,153,28,130,33,72,25,73,1,4,4,73,2,173,68,12,62,36,43,16,3,45,18,19,8,0,0,2,4,0,0,0,0,0,0,4,0,0.9178082191780822,0.6260330578512396,0.31611570247933884,0.05785123966942149,0.25384615384615383,0.5538461538461539,0.19230769230769232,0.5806451612903226,0.6935483870967742,0.25806451612903225,0.04838709677419355,0.4,0.4222222222222222,0.17777777777777778
4,4,0,0,0,18,11,4,3,6,3,1,2,5,0,0,0,5,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6111111111111112,0.2222222222222222,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,,,
123,107,0,0,16,388,148,212,28,132,37,74,21,31,1,1,1,31,0,28,11,13,46,25,25,19,2,45,11,26,8,2,0,1,6,0,0,2,2,0,0,8,0,0.8699186991869918,0.38144329896907214,0.5463917525773195,0.07216494845360824,0.2803030303030303,0.5606060606060606,0.1590909090909091,0.5434782608695652,0.5434782608695652,0.41304347826086957,0.043478260869565216,0.24444444444444444,0.5777777777777777,0.17777777777777778
8,7,0,0,1,29,14,9,6,13,5,3,5,1,0,0,0,1,0,2,1,1,4,2,1,2,1,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0.4827586206896552,0.3103448275862069,0.20689655172413793,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.5,0.25,0.5,0.25,0.4,0.4,0.2
84,76,0,0,8,482,50,195,237,118,3,36,79,49,1,1,1,49,0,11,8,2,18,8,5,10,3,32,0,15,17,4,0,0,3,0,0,0,0,0,0,3,0,0.9047619047619048,0.1037344398340249,0.4045643153526971,0.491701244813278,0.025423728813559324,0.3050847457627119,0.6694915254237288,0.4444444444444444,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.0,0.46875,0.53125
0,0,0,0,0,5,2,1,2,1,0,0,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.4,0.2,0.4,0.0,0.0,1.0,,,,,0.0,0.0,1.0
177,160,1,1,17,706,221,351,134,259,24,147,88,71,1,0,0,71,0,22,11,20,70,45,32,26,12,39,7,21,11,1,0,0,3,0,0,1,1,0,0,4,0,0.903954802259887,0.3130311614730878,0.4971671388101983,0.18980169971671387,0.09266409266409266,0.5675675675675675,0.33976833976833976,0.6428571428571429,0.45714285714285713,0.37142857142857144,0.17142857142857143,0.1794871794871795,0.5384615384615384,0.28205128205128205
200,200,0,0,0,4,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,,,,,,,,,,
16,15,0,0,1,45,19,18,8,17,1,11,5,4,0,0,0,4,0,0,0,1,5,2,2,3,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0.4222222222222222,0.4,0.17777777777777778,0.058823529411764705,0.6470588235294118,0.29411764705882354,0.4,0.4,0.6,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
152,142,2,2,10,604,174,347,83,245,22,159,64,54,0,3,3,54,1,32,14,16,61,38,22,35,4,63,6,40,17,0,0,1,3,0,0,1,1,0,0,4,0,0.9342105263157895,0.28807947019867547,0.5745033112582781,0.13741721854304637,0.08979591836734693,0.6489795918367347,0.2612244897959184,0.6229508196721312,0.36065573770491804,0.5737704918032787,0.06557377049180328,0.09523809523809523,0.6349206349206349,0.2698412698412698
163,155,0,0,8,504,220,236,48,188,33,116,39,80,1,2,2,80,1,55,29,12,53,35,25,25,3,41,15,22,4,0,0,0,7,0,0,2,2,0,0,9,0,0.950920245398773,0.4365079365079365,0.46825396825396826,0.09523809523809523,0.17553191489361702,0.6170212765957447,0.2074468085106383,0.660377358490566,0.4716981132075472,0.4716981132075472,0.05660377358490566,0.36585365853658536,0.5365853658536586,0.0975609756097561
140,140,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,,,,,,,,,,
144,133,1,1,11,542,177,297,68,173,31,104,38,53,2,2,2,53,0,19,11,17,49,31,19,27,3,48,12,26,10,0,0,0,4,0,0,0,0,0,0,4,0,0.9236111111111112,0.32656826568265684,0.5479704797047971,0.12546125461254612,0.1791907514450867,0.6011560693641619,0.21965317919075145,0.6326530612244898,0.3877551020408163,0.5510204081632653,0.061224489795918366,0.25,0.5416666666666666,0.20833333333333334
166,146,0,0,20,746,230,400,116,273,27,181,65,61,2,2,2,61,0,16,5,17,80,55,32,40,8,54,12,29,13,2,0,0,5,0,0,4,4,0,0,9,0,0.8795180722891566,0.30831099195710454,0.5361930294906166,0.1554959785522788,0.0989010989010989,0.663003663003663,0.23809523809523808,0.6875,0.4,0.5,0.1,0.2222222222222222,0.5370370370370371,0.24074074074074073
1,1,0,0,0,7,4,2,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,1.0,,,,,,,
11,10,0,0,1,23,10,6,7,3,0,2,1,2,0,0,0,2,0,2,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909091,0.43478260869565216,0.2608695652173913,0.30434782608695654,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0
169,158,0,0,11,647,240,236,171,151,10,43,98,48,3,1,1,48,0,21,8,12,71,31,42,11,18,46,9,16,21,0,0,0,4,0,0,3,3,0,0,7,0,0.9349112426035503,0.37094281298299847,0.36476043276661513,0.2642967542503864,0.06622516556291391,0.2847682119205298,0.6490066225165563,0.43661971830985913,0.5915492957746479,0.15492957746478872,0.2535211267605634,0.1956521739130435,0.34782608695652173,0.45652173913043476
164,157,0,0,7,537,208,242,87,161,31,74,56,55,1,0,0,55,0,35,12,25,95,49,61,26,8,36,11,11,14,0,0,1,5,0,0,0,0,0,0,5,0,0.9573170731707317,0.38733705772811916,0.4506517690875233,0.16201117318435754,0.19254658385093168,0.45962732919254656,0.34782608695652173,0.5157894736842106,0.6421052631578947,0.2736842105263158,0.08421052631578947,0.3055555555555556,0.3055555555555556,0.3888888888888889
78,71,1,1,7,336,125,140,71,136,16,57,63,45,0,1,1,45,0,60,34,11,40,19,21,13,6,25,7,10,8,0,0,1,1,0,0,1,1,0,0,2,0,0.9102564102564102,0.37202380952380953,0.4166666666666667,0.2113095238095238,0.11764705882352941,0.41911764705882354,0.4632352941176471,0.475,0.525,0.325,0.15,0.28,0.4,0.32
58,54,1,1,4,156,78,59,19,42,4,26,12,19,0,0,0,19,0,24,19,3,22,9,12,9,1,11,3,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0.9310344827586207,0.5,0.3782051282051282,0.12179487179487179,0.09523809523809523,0.6190476190476191,0.2857142857142857,0.4090909090909091,0.5454545454545454,0.4090909090909091,0.045454545454545456,0.2727272727272727,0.36363636363636365,0.36363636363636365
35,34,0,0,1,103,34,58,11,30,1,23,6,6,0,0,0,6,0,6,3,2,7,3,5,2,0,8,0,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0.9714285714285714,0.3300970873786408,0.5631067961165048,0.10679611650485436,0.03333333333333333,0.7666666666666667,0.2,0.42857142857142855,0.7142857142857143,0.2857142857142857,0.0,0.0,0.75,0.25
86,82,1,1,4,164,127,35,2,37,13,23,1,34,0,1,1,34,0,131,77,9,28,15,23,5,0,25,12,8,5,0,3,0,4,0,0,0,0,0,0,4,0,0.9534883720930233,0.774390243902439,0.21341463414634146,0.012195121951219513,0.35135135135135137,0.6216216216216216,0.02702702702702703,0.5357142857142857,0.8214285714285714,0.17857142857142858,0.0,0.48,0.32,0.2
15,15,0,0,0,39,9,25,5,15,2,9,4,4,0,0,0,4,0,3,3,0,6,5,2,2,2,5,2,2,1,0,0,0,2,0,0,0,0,0,0,2,0,1.0,0.23076923076923078,0.6410256410256411,0.1282051282051282,0.13333333333333333,0.6,0.26666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.4,0.2
49,45,0,0,4,214,24,121,69,67,5,36,26,23,2,0,0,23,0,2,1,4,12,9,4,8,0,22,3,13,6,1,0,0,1,0,0,1,1,0,0,2,0,0.9183673469387755,0.11214953271028037,0.5654205607476636,0.32242990654205606,0.07462686567164178,0.5373134328358209,0.3880597014925373,0.75,0.3333333333333333,0.6666666666666666,0.0,0.13636363636363635,0.5909090909090909,0.2727272727272727
74,68,0,0,6,343,51,153,139,110,5,41,64,32,1,1,1,32,0,5,3,2,24,15,9,8,7,22,2,10,10,1,0,0,2,0,0,0,0,0,0,2,0,0.918918918918919,0.14868804664723032,0.446064139941691,0.40524781341107874,0.045454545454545456,0.37272727272727274,0.5818181818181818,0.625,0.375,0.3333333333333333,0.2916666666666667,0.09090909090909091,0.45454545454545453,0.45454545454545453
108,98,0,0,10,228,124,87,17,85,23,53,9,51,1,0,0,51,0,109,54,19,35,21,19,15,1,24,8,13,3,1,1,0,7,0,0,2,2,0,0,9,0,0.9074074074074074,0.543859649122807,0.3815789473684211,0.07456140350877193,0.27058823529411763,0.6235294117647059,0.10588235294117647,0.6,0.5428571428571428,0.42857142857142855,0.02857142857142857,0.3333333333333333,0.5416666666666666,0.125
10,9,1,1,1,139,17,73,49,29,2,8,19,5,0,1,1,5,0,5,2,1,2,1,2,0,0,12,2,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0.9,0.1223021582733813,0.5251798561151079,0.35251798561151076,0.06896551724137931,0.27586206896551724,0.6551724137931034,0.5,1.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5
35,30,0,0,5,246,44,129,73,85,9,37,39,15,0,1,1,15,0,2,2,3,20,13,6,10,4,24,0,14,10,1,0,0,1,0,0,0,0,0,0,1,0,0.8571428571428571,0.17886178861788618,0.524390243902439,0.2967479674796748,0.10588235294117647,0.43529411764705883,0.4588235294117647,0.65,0.3,0.5,0.2,0.0,0.5833333333333334,0.4166666666666667
48,44,1,1,4,269,59,145,65,68,6,31,31,24,1,2,2,24,0,7,6,4,25,14,7,13,5,31,2,13,16,2,0,0,2,0,0,0,0,0,0,2,0,0.9166666666666666,0.21933085501858737,0.5390334572490706,0.241635687732342,0.08823529411764706,0.45588235294117646,0.45588235294117646,0.56,0.28,0.52,0.2,0.06451612903225806,0.41935483870967744,0.5161290322580645
1,1,0,0,0,51,20,16,15,16,3,4,9,6,1,0,0,6,0,7,4,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.39215686274509803,0.3137254901960784,0.29411764705882354,0.1875,0.25,0.5625,1.0,1.0,0.0,0.0,0.0,0.0,1.0
57,45,0,0,12,408,86,179,143,113,7,39,67,52,4,2,2,52,0,10,7,7,23,15,13,4,6,25,1,11,13,1,0,0,1,0,0,1,1,0,0,2,0,0.7894736842105263,0.2107843137254902,0.4387254901960784,0.35049019607843135,0.061946902654867256,0.34513274336283184,0.5929203539823009,0.6521739130434783,0.5652173913043478,0.17391304347826086,0.2608695652173913,0.04,0.44,0.52
67,57,0,0,10,259,138,95,26,78,22,40,16,20,0,0,0,20,0,29,14,6,41,22,30,7,4,30,7,16,7,3,1,0,4,0,0,1,1,0,0,5,0,0.8507462686567164,0.5328185328185329,0.3667953667953668,0.10038610038610038,0.28205128205128205,0.5128205128205128,0.20512820512820512,0.5365853658536586,0.7317073170731707,0.17073170731707318,0.0975609756097561,0.23333333333333334,0.5333333333333333,0.23333333333333334
71,69,0,0,2,242,129,84,29,89,15,44,30,37,0,1,1,37,0,64,25,18,35,16,21,11,3,17,3,11,3,1,0,0,2,0,0,0,0,0,0,2,0,0.971830985915493,0.5330578512396694,0.34710743801652894,0.11983471074380166,0.16853932584269662,0.4943820224719101,0.33707865168539325,0.45714285714285713,0.6,0.3142857142857143,0.08571428571428572,0.17647058823529413,0.6470588235294118,0.17647058823529413
16,16,0,0,0,48,21,23,4,21,0,14,7,6,0,0,0,6,0,6,3,2,3,1,2,1,0,6,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.4375,0.4791666666666667,0.08333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.5
8,7,0,0,1,23,6,13,4,13,1,10,2,2,0,0,0,2,0,0,0,0,1,0,0,1,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0.875,0.2608695652173913,0.5652173913043478,0.17391304347826086,0.07692307692307693,0.7692307692307693,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,44,0,0,3,252,50,96,106,72,1,26,45,32,0,1,1,32,0,17,11,5,18,10,6,10,2,21,4,10,7,1,1,0,1,0,0,1,1,0,0,2,0,0.9361702127659575,0.1984126984126984,0.38095238095238093,0.42063492063492064,0.013888888888888888,0.3611111111111111,0.625,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.19047619047619047,0.47619047619047616,0.3333333333333333
26,24,0,0,2,102,43,49,10,44,14,28,2,25,0,0,0,25,0,37,17,5,21,16,12,9,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9230769230769231,0.4215686274509804,0.4803921568627451,0.09803921568627451,0.3181818181818182,0.6363636363636364,0.045454545454545456,0.7619047619047619,0.5714285714285714,0.42857142857142855,0.0,0.3333333333333333,0.6666666666666666,0.0
5,3,0,0,2,17,7,10,0,11,3,8,0,1,0,1,1,1,0,7,3,1,3,0,2,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4117647058823529,0.5882352941176471,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0
0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5,0.5,0.0,,,,,,,,,,
130,121,0,0,9,234,129,96,9,106,24,72,10,64,2,4,4,64,2,216,115,18,34,20,18,15,1,29,10,19,0,0,2,0,5,0,0,0,0,0,0,5,0,0.9307692307692308,0.5512820512820513,0.41025641025641024,0.038461538461538464,0.22641509433962265,0.6792452830188679,0.09433962264150944,0.5882352941176471,0.5294117647058824,0.4411764705882353,0.029411764705882353,0.3448275862068966,0.6551724137931034,0.0
137,128,1,1,9,321,182,103,36,89,32,35,22,52,0,1,1,52,0,76,53,20,45,18,35,8,2,40,11,22,7,0,1,0,3,0,0,2,2,0,0,5,0,0.9343065693430657,0.5669781931464174,0.32087227414330216,0.11214953271028037,0.3595505617977528,0.39325842696629215,0.24719101123595505,0.4,0.7777777777777778,0.17777777777777778,0.044444444444444446,0.275,0.55,0.175
14,12,0,0,2,68,40,21,7,16,3,10,3,9,0,1,1,9,0,17,10,0,8,4,6,2,0,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.5882352941176471,0.3088235294117647,0.10294117647058823,0.1875,0.625,0.1875,0.5,0.75,0.25,0.0,0.6,0.4,0.0
0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,1.0,0.0,,,,,,,,,,
157,157,0,0,0,5,5,0,0,2,2,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,
190,169,0,0,21,572,106,264,202,194,9,76,109,65,2,3,3,65,0,15,9,20,36,20,12,20,4,53,8,19,26,6,0,0,7,0,0,2,2,0,0,9,0,0.8894736842105263,0.1853146853146853,0.46153846153846156,0.3531468531468531,0.04639175257731959,0.3917525773195876,0.5618556701030928,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.1509433962264151,0.3584905660377358,0.49056603773584906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
171,162,0,0,9,246,150,85,11,140,54,75,11,39,0,1,1,39,0,122,75,28,68,40,41,26,1,20,3,12,5,1,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526315,0.6097560975609756,0.34552845528455284,0.044715447154471545,0.38571428571428573,0.5357142857142857,0.07857142857142857,0.5882352941176471,0.6029411764705882,0.38235294117647056,0.014705882352941176,0.15,0.6,0.25
