player_id,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
11427.0,1706.0,19.0,98.0,683.0,925.0,296.0,10.0,4.0,6.0,1,1,0,278.0,13.0,4.0,0.0,1463.7403239825053,135.0,897.2438975741948,48.0,1,14.0,0.0,0.0,8.0,6.0,3.0,798.0,342.0,0.0,0.0,522.0,18.0,49.0,239.0,234.0,52.0,10.0,4.0,6.0,1,1,0,157.0,5.0,1.0,0.0,856.6105146848778,80.0,511.28269326399504,18.0,1,14.0,0.0,0.0,8.0,6.0,3.0,82.0,80.0,0.0,0.0,0.011137162954279016,0.05744431418522861,0.4003516998827667,0.5422039859320047,0.1735052754982415,0.42857142857142855,0.4,5.265252963965846,0.046762589928057555,0.014388489208633094,0.0,6.646251093142183,0.050359712230215826,18.956,0.211,1.089,7.589,10.278,3.289,0.111,0.044,0.067,0.011,0.011,0.0,3.089,0.144,0.044,0.0,16.264,1.5,9.969,0.533,0.011,0.156,0.0,0.0,0.089,0.067,0.033,8.867,3.8,0.0,0.0,5.8,0.2,0.544,2.656,2.6,0.578,0.111,0.044,0.067,0.011,0.011,0.0,1.744,0.056,0.011,0.0,9.518,0.889,5.681,0.2,0.011,0.156,0.0,0.0,0.089,0.067,0.033,0.911,0.889,0.0,0.0,0.074
11458.0,4348.0,75.0,711.0,2011.0,1626.0,121.0,22.0,10.0,12.0,1,2,0,1093.0,48.0,12.0,0.0,5192.405222991826,616.0,4104.105679605642,14.0,0,11.0,1.0,2.0,2.0,7.0,2.0,1259.0,1163.0,0.0,0.0,737.0,49.0,190.0,318.0,229.0,29.0,22.0,10.0,12.0,1,2,0,252.0,11.0,7.0,0.0,1429.4368159106023,150.0,1002.6055118674323,3.0,0,11.0,1.0,2.0,2.0,7.0,2.0,50.0,45.0,0.0,0.0,0.017249310027598896,0.16352345906163754,0.4625114995400184,0.3739650413983441,0.02782888684452622,0.9237490071485306,0.45454545454545453,4.750599472087672,0.04391582799634035,0.010978956999085087,0.0,6.662509220139029,0.010064043915827997,48.311,0.833,7.9,22.344,18.067,1.344,0.244,0.111,0.133,0.011,0.022,0.0,12.144,0.533,0.133,0.0,57.693,6.844,45.601,0.156,0.0,0.122,0.011,0.022,0.022,0.078,0.022,13.989,12.922,0.0,0.0,8.189,0.544,2.111,3.533,2.544,0.322,0.244,0.111,0.133,0.011,0.022,0.0,2.8,0.122,0.078,0.0,15.883,1.667,11.14,0.033,0.0,0.122,0.011,0.022,0.022,0.078,0.022,0.556,0.5,0.0,0.0,0.074
11492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11494.0,2252.0,18.0,264.0,853.0,1135.0,147.0,52.0,25.0,27.0,1,3,1,529.0,44.0,16.0,2.0,3838.817390420816,355.0,3284.2580651081535,36.0,0,34.0,0.0,2.0,10.0,22.0,2.0,750.0,513.0,0.0,1.0,707.0,8.0,113.0,247.0,347.0,40.0,52.0,25.0,27.0,1,3,1,291.0,33.0,10.0,2.0,2395.344931048112,199.0,1999.2051629912548,10.0,0,34.0,0.0,2.0,10.0,22.0,2.0,82.0,77.0,0.0,0.0,0.007992895204262877,0.1172291296625222,0.37877442273534634,0.5039964476021315,0.0652753108348135,0.684,0.4807692307692308,7.256743649188688,0.0831758034026465,0.030245746691871456,0.003780718336483932,9.251431169318742,0.06427221172022685,25.022,0.2,2.933,9.478,12.611,1.633,0.578,0.278,0.3,0.011,0.033,0.011,5.878,0.489,0.178,0.022,42.654,3.944,36.492,0.4,0.0,0.378,0.0,0.022,0.111,0.244,0.022,8.333,5.7,0.0,0.011,7.856,0.089,1.256,2.744,3.856,0.444,0.578,0.278,0.3,0.011,0.033,0.011,3.233,0.367,0.111,0.022,26.615,2.211,22.213,0.111,0.0,0.378,0.0,0.022,0.111,0.244,0.022,0.911,0.856,0.0,0.0,0.103
11497.0,1495.0,7.0,144.0,638.0,713.0,122.0,46.0,27.0,19.0,6,1,0,376.0,36.0,9.0,0.0,3324.0864944441187,237.0,2821.560176343768,29.0,1,17.0,0.0,0.0,9.0,8.0,0.0,486.0,371.0,0.0,0.0,537.0,5.0,68.0,257.0,212.0,25.0,46.0,27.0,19.0,6,1,0,208.0,25.0,5.0,0.0,2326.877787925609,128.0,1956.5201904699343,13.0,1,17.0,0.0,0.0,9.0,8.0,0.0,61.0,60.0,0.0,0.0,0.0046822742474916385,0.09632107023411371,0.42675585284280937,0.47692307692307695,0.08160535117056857,0.7633744855967078,0.5869565217391305,8.840655570330103,0.09574468085106383,0.023936170212765957,0.0,11.905317199762735,0.04521276595744681,16.611,0.078,1.6,7.089,7.922,1.356,0.511,0.3,0.211,0.067,0.011,0.0,4.178,0.4,0.1,0.0,36.934,2.633,31.351,0.322,0.011,0.189,0.0,0.0,0.1,0.089,0.0,5.4,4.122,0.0,0.0,5.967,0.056,0.756,2.856,2.356,0.278,0.511,0.3,0.211,0.067,0.011,0.0,2.311,0.278,0.056,0.0,25.854,1.422,21.739,0.144,0.011,0.189,0.0,0.0,0.1,0.089,0.0,0.678,0.667,0.0,0.0,0.132
11498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11499.0,3257.0,279.0,1424.0,1578.0,255.0,38.0,22.0,14.0,8.0,0,1,0,723.0,28.0,2.0,0.0,4549.728523665253,477.0,3773.5943380069575,11.0,0,10.0,0.0,6.0,1.0,3.0,0.0,644.0,613.0,1.0,0.0,851.0,158.0,509.0,265.0,77.0,13.0,22.0,14.0,8.0,0,1,0,229.0,15.0,1.0,0.0,1895.9306875634331,157.0,1503.7040869155742,4.0,0,10.0,0.0,6.0,1.0,3.0,0.0,34.0,33.0,0.0,0.0,0.08566165182683451,0.4372121584280012,0.4844949339883328,0.07829290758366594,0.011667178385016887,0.9518633540372671,0.6363636363636364,6.292847197324002,0.03872752420470263,0.0027662517289073307,0.0,7.911099241104733,0.013831258644536652,36.189,3.1,15.822,17.533,2.833,0.422,0.244,0.156,0.089,0.0,0.011,0.0,8.033,0.311,0.022,0.0,50.553,5.3,41.929,0.122,0.0,0.111,0.0,0.067,0.011,0.033,0.0,7.156,6.811,0.011,0.0,9.456,1.756,5.656,2.944,0.856,0.144,0.244,0.156,0.089,0.0,0.011,0.0,2.544,0.167,0.011,0.0,21.066,1.744,16.708,0.044,0.0,0.111,0.0,0.067,0.011,0.033,0.0,0.378,0.367,0.0,0.0,0.088
11502.0,2096.0,7.0,170.0,919.0,1007.0,250.0,62.0,33.0,29.0,3,6,1,502.0,49.0,39.0,9.0,4111.549081690571,328.0,3588.1776328173114,60.0,2,38.0,0.0,0.0,9.0,29.0,6.0,783.0,474.0,0.0,0.0,742.0,6.0,78.0,321.0,343.0,90.0,62.0,33.0,29.0,3,6,1,297.0,33.0,24.0,7.0,2687.0779503431027,197.0,2295.814934764179,14.0,2,38.0,0.0,0.0,9.0,29.0,6.0,89.0,84.0,0.0,0.0,0.0033396946564885495,0.08110687022900763,0.43845419847328243,0.4804389312977099,0.11927480916030535,0.6053639846743295,0.532258064516129,8.190336816116675,0.09760956175298804,0.07768924302788845,0.017928286852589643,10.939565953711316,0.07569721115537849,23.289,0.078,1.889,10.211,11.189,2.778,0.689,0.367,0.322,0.033,0.067,0.011,5.578,0.544,0.433,0.1,45.684,3.644,39.869,0.667,0.022,0.422,0.0,0.0,0.1,0.322,0.067,8.7,5.267,0.0,0.0,8.244,0.067,0.867,3.567,3.811,1.0,0.689,0.367,0.322,0.033,0.067,0.011,3.3,0.367,0.267,0.078,29.856,2.189,25.509,0.156,0.022,0.422,0.0,0.0,0.1,0.322,0.067,0.989,0.933,0.0,0.0,0.122
11508.0,1645.0,1491.0,1642.0,1.0,2.0,2.0,0.0,0.0,0.0,0,0,0,327.0,0.0,0.0,0.0,1286.1408243138262,194.0,954.9109388994605,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,272.0,1.0,0.0,129.0,123.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,48.0,0.0,0.0,0.0,174.029398684922,27.0,112.96810789204689,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.9063829787234042,0.998176291793313,0.0006079027355623101,0.0012158054711246201,0.0012158054711246201,0.9927007299270073,0.0,3.9331523679321903,0.0,0.0,0.0,4.922221334533301,0.0,18.278,16.567,18.244,0.011,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,3.633,0.0,0.0,0.0,14.29,2.156,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044,3.022,0.011,0.0,1.433,1.367,1.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.0,0.0,0.0,1.934,0.3,1.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.322,0.0,0.0,0.055
11512.0,779.0,11.0,67.0,423.0,289.0,55.0,12.0,5.0,7.0,3,2,0,184.0,9.0,2.0,3.0,1075.353319734023,110.0,824.4284258527258,16.0,0,17.0,0.0,1.0,8.0,8.0,2.0,276.0,191.0,0.0,0.0,302.0,6.0,29.0,171.0,102.0,14.0,12.0,5.0,7.0,3,2,0,103.0,7.0,1.0,1.0,730.1549589720295,65.0,571.5777527087595,6.0,0,17.0,0.0,1.0,8.0,8.0,2.0,56.0,49.0,0.0,0.0,0.014120667522464698,0.08600770218228498,0.5430038510911425,0.37098844672657255,0.07060333761232349,0.6920289855072463,0.4166666666666667,5.844311520293603,0.04891304347826087,0.010869565217391304,0.016304347826086956,7.494803871388417,0.09239130434782608,8.656,0.122,0.744,4.7,3.211,0.611,0.133,0.056,0.078,0.033,0.022,0.0,2.044,0.1,0.022,0.033,11.948,1.222,9.16,0.178,0.0,0.189,0.0,0.011,0.089,0.089,0.022,3.067,2.122,0.0,0.0,3.356,0.067,0.322,1.9,1.133,0.156,0.133,0.056,0.078,0.033,0.022,0.0,1.144,0.078,0.011,0.011,8.113,0.722,6.351,0.067,0.0,0.189,0.0,0.011,0.089,0.089,0.022,0.622,0.544,0.0,0.0,0.083
11516.0,2031.0,21.0,423.0,998.0,610.0,22.0,5.0,2.0,3.0,1,0,0,506.0,15.0,4.0,0.0,2052.325936410743,261.0,1532.6963899795205,13.0,0,11.0,0.0,3.0,5.0,3.0,1.0,591.0,537.0,0.0,0.0,325.0,15.0,104.0,148.0,73.0,1.0,5.0,2.0,3.0,1,0,0,130.0,3.0,1.0,0.0,553.0578070545705,60.0,255.34970672929012,6.0,0,11.0,0.0,3.0,5.0,3.0,1.0,28.0,27.0,0.0,0.0,0.0103397341211226,0.20827178729689808,0.4913835548990645,0.3003446578040374,0.010832102412604629,0.9086294416243654,0.4,4.055980111483682,0.029644268774703556,0.007905138339920948,0.0,5.872399961607358,0.021739130434782608,22.567,0.233,4.7,11.089,6.778,0.244,0.056,0.022,0.033,0.011,0.0,0.0,5.622,0.167,0.044,0.0,22.804,2.9,17.03,0.144,0.0,0.122,0.0,0.033,0.056,0.033,0.011,6.567,5.967,0.0,0.0,3.611,0.167,1.156,1.644,0.811,0.011,0.056,0.022,0.033,0.011,0.0,0.0,1.444,0.033,0.011,0.0,6.145,0.667,2.837,0.067,0.0,0.122,0.0,0.033,0.056,0.033,0.011,0.311,0.3,0.0,0.0,0.065
11519.0,91.0,0.0,2.0,41.0,48.0,22.0,1.0,0.0,1.0,0,0,0,19.0,0.0,1.0,0.0,124.92670070820827,10.0,72.19329783519743,3.0,0,2.0,0.0,0.0,1.0,1.0,0.0,38.0,18.0,0.0,0.0,26.0,0.0,1.0,10.0,15.0,8.0,1.0,0.0,1.0,0,0,0,9.0,0.0,1.0,0.0,73.84960167964546,6.0,40.95762176222577,1.0,0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.02197802197802198,0.45054945054945056,0.5274725274725275,0.24175824175824176,0.47368421052631576,0.0,6.57508951095833,0.0,0.05263157894736842,0.0,7.2193297835197425,0.10526315789473684,1.011,0.0,0.022,0.456,0.533,0.244,0.011,0.0,0.011,0.0,0.0,0.0,0.211,0.0,0.011,0.0,1.388,0.111,0.802,0.033,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.422,0.2,0.0,0.0,0.289,0.0,0.011,0.111,0.167,0.089,0.011,0.0,0.011,0.0,0.0,0.0,0.1,0.0,0.011,0.0,0.821,0.067,0.455,0.011,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.033,0.033,0.0,0.0,0.08
11537.0,387.0,320.0,385.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.0,0.0,0.0,0.0,448.5670185266041,59.0,351.3241862376604,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,39.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22.0,0.0,0.0,0.0,108.0334369674238,16.0,87.15041692195484,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.8268733850129198,0.9948320413436692,0.00516795865633075,0.0,0.0,1.0,0.0,5.340083553888144,0.0,0.0,0.0,5.954647224367125,0.0,4.3,3.556,4.278,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933,0.0,0.0,0.0,4.984,0.656,3.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711,0.711,0.0,0.0,0.433,0.4,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,0.0,0.0,1.2,0.178,0.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.066
11539.0,3055.0,40.0,334.0,1268.0,1453.0,175.0,70.0,30.0,40.0,9,2,1,752.0,59.0,18.0,3.0,5938.816150763585,482.0,4880.444757702726,62.0,4,62.0,0.0,4.0,24.0,34.0,2.0,962.0,738.0,0.0,0.0,909.0,27.0,141.0,382.0,386.0,45.0,70.0,30.0,40.0,9,2,1,345.0,22.0,8.0,0.0,2909.9997813674945,215.0,2216.102949106521,21.0,4,62.0,0.0,4.0,24.0,34.0,2.0,84.0,83.0,0.0,0.0,0.01309328968903437,0.10932896890343699,0.41505728314238954,0.4756137479541735,0.057283142389525366,0.7671517671517671,0.42857142857142855,7.89736190261115,0.07845744680851063,0.023936170212765957,0.003989361702127659,10.125404061623913,0.08244680851063829,33.944,0.444,3.711,14.089,16.144,1.944,0.778,0.333,0.444,0.1,0.022,0.011,8.356,0.656,0.2,0.033,65.987,5.356,54.227,0.689,0.044,0.689,0.0,0.044,0.267,0.378,0.022,10.689,8.2,0.0,0.0,10.1,0.3,1.567,4.244,4.289,0.5,0.778,0.333,0.444,0.1,0.022,0.011,3.833,0.244,0.089,0.0,32.333,2.389,24.623,0.233,0.044,0.689,0.0,0.044,0.267,0.378,0.022,0.933,0.922,0.0,0.0,0.113
11540.0,4777.0,20.0,493.0,2615.0,1669.0,183.0,100.0,56.0,44.0,5,7,0,1196.0,97.0,22.0,11.0,8506.951982564551,774.0,7114.573440926656,108.0,1,101.0,0.0,5.0,47.0,49.0,8.0,1477.0,1176.0,0.0,0.0,1584.0,10.0,214.0,841.0,529.0,66.0,100.0,56.0,44.0,5,7,0,642.0,62.0,17.0,8.0,5745.803575276812,464.0,4830.702629928526,31.0,1,101.0,0.0,5.0,47.0,49.0,8.0,189.0,184.0,0.0,0.0,0.004186728072011723,0.10320284697508897,0.5474146954155328,0.34938245760937825,0.03830856185890726,0.7962085308056872,0.56,7.112836105823203,0.08110367892976589,0.01839464882943144,0.00919732441471572,9.191955350034439,0.08444816053511706,53.078,0.222,5.478,29.056,18.544,2.033,1.111,0.622,0.489,0.056,0.078,0.0,13.289,1.078,0.244,0.122,94.522,8.6,79.051,1.2,0.011,1.122,0.0,0.056,0.522,0.544,0.089,16.411,13.067,0.0,0.0,17.6,0.111,2.378,9.344,5.878,0.733,1.111,0.622,0.489,0.056,0.078,0.0,7.133,0.689,0.189,0.089,63.842,5.156,53.674,0.344,0.011,1.122,0.0,0.056,0.522,0.544,0.089,2.1,2.044,0.0,0.0,0.102
11542.0,3134.0,18.0,134.0,1615.0,1385.0,463.0,47.0,22.0,25.0,5,1,0,587.0,22.0,21.0,7.0,3070.10018462496,281.0,2076.5393769029934,63.0,3,56.0,0.0,2.0,28.0,26.0,8.0,1282.0,757.0,0.0,3.0,1110.0,10.0,53.0,577.0,480.0,140.0,47.0,22.0,25.0,5,1,0,356.0,16.0,13.0,4.0,2215.980211857628,164.0,1397.9736315632,21.0,3,56.0,0.0,2.0,28.0,26.0,8.0,129.0,125.0,0.0,0.0,0.00574345883854499,0.042756860242501596,0.51531589023612,0.4419272495213784,0.14773452456924058,0.5904836193447738,0.46808510638297873,5.230153636499081,0.03747870528109029,0.03577512776831346,0.01192504258943782,7.3898198466298695,0.09540034071550256,34.822,0.2,1.489,17.944,15.389,5.144,0.522,0.244,0.278,0.056,0.011,0.0,6.522,0.244,0.233,0.078,34.112,3.122,23.073,0.7,0.033,0.622,0.0,0.022,0.311,0.289,0.089,14.244,8.411,0.0,0.033,12.333,0.111,0.589,6.411,5.333,1.556,0.522,0.244,0.278,0.056,0.011,0.0,3.956,0.178,0.144,0.044,24.622,1.822,15.533,0.233,0.033,0.622,0.0,0.022,0.311,0.289,0.089,1.433,1.389,0.0,0.0,0.082
11543.0,710.0,35.0,364.0,331.0,15.0,6.0,3.0,2.0,1.0,0,0,0,174.0,0.0,0.0,0.0,805.7909103709239,104.0,656.132006276091,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,199.0,197.0,0.0,0.0,104.0,7.0,51.0,47.0,6.0,2.0,3.0,2.0,1.0,0,0,0,30.0,0.0,0.0,0.0,238.4205767329753,20.0,205.1927908004032,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.04929577464788732,0.5126760563380282,0.46619718309859154,0.02112676056338028,0.008450704225352112,0.9899497487437185,0.6666666666666666,4.630982243511057,0.0,0.0,0.0,6.308961598808567,0.0,7.889,0.389,4.044,3.678,0.167,0.067,0.033,0.022,0.011,0.0,0.0,0.0,1.933,0.0,0.0,0.0,8.953,1.156,7.29,0.033,0.011,0.0,0.0,0.0,0.0,0.0,0.0,2.211,2.189,0.0,0.0,1.156,0.078,0.567,0.522,0.067,0.022,0.033,0.022,0.011,0.0,0.0,0.0,0.333,0.0,0.0,0.0,2.649,0.222,2.28,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.089,0.0,0.0,0.07
11602.0,1131.0,19.0,260.0,784.0,87.0,2.0,4.0,2.0,2.0,1,0,0,288.0,8.0,0.0,0.0,1444.8954226810347,172.0,1128.4033085167496,3.0,0,6.0,0.0,2.0,3.0,1.0,0.0,322.0,301.0,0.0,0.0,264.0,9.0,70.0,176.0,18.0,0.0,4.0,2.0,2.0,1,0,0,98.0,2.0,0.0,0.0,556.4332119999732,58.0,410.07188644850334,1.0,0,6.0,0.0,2.0,3.0,1.0,0.0,28.0,27.0,0.0,0.0,0.016799292661361626,0.22988505747126436,0.6931918656056587,0.07692307692307693,0.0017683465959328027,0.9347826086956522,0.5,5.016997995420259,0.027777777777777776,0.0,0.0,6.560484351841567,0.020833333333333332,12.567,0.211,2.889,8.711,0.967,0.022,0.044,0.022,0.022,0.011,0.0,0.0,3.2,0.089,0.0,0.0,16.054,1.911,12.538,0.033,0.0,0.067,0.0,0.022,0.033,0.011,0.0,3.578,3.344,0.0,0.0,2.933,0.1,0.778,1.956,0.2,0.0,0.044,0.022,0.022,0.011,0.0,0.0,1.089,0.022,0.0,0.0,6.183,0.644,4.556,0.011,0.0,0.067,0.0,0.022,0.033,0.011,0.0,0.311,0.3,0.0,0.0,0.073
11603.0,1517.0,15.0,182.0,940.0,395.0,73.0,15.0,11.0,4.0,1,0,0,351.0,21.0,1.0,1.0,2127.577158215142,195.0,1549.044777575497,21.0,0,12.0,0.0,0.0,9.0,3.0,1.0,501.0,390.0,0.0,0.0,379.0,12.0,61.0,221.0,97.0,17.0,15.0,11.0,4.0,1,0,0,125.0,10.0,1.0,1.0,799.7261040753303,73.0,553.8239821666102,4.0,0,12.0,0.0,0.0,9.0,3.0,1.0,45.0,43.0,0.0,0.0,0.00988793671720501,0.11997363216875412,0.6196440342781806,0.2603823335530653,0.04812129202373105,0.7784431137724551,0.7333333333333333,6.061473385228324,0.05982905982905983,0.002849002849002849,0.002849002849002849,7.943819372182036,0.03418803418803419,16.856,0.167,2.022,10.444,4.389,0.811,0.167,0.122,0.044,0.011,0.0,0.0,3.9,0.233,0.011,0.011,23.64,2.167,17.212,0.233,0.0,0.133,0.0,0.0,0.1,0.033,0.011,5.567,4.333,0.0,0.0,4.211,0.133,0.678,2.456,1.078,0.189,0.167,0.122,0.044,0.011,0.0,0.0,1.389,0.111,0.011,0.011,8.886,0.811,6.154,0.044,0.0,0.133,0.0,0.0,0.1,0.033,0.011,0.5,0.478,0.0,0.0,0.088
11608.0,3315.0,49.0,484.0,1502.0,1329.0,146.0,102.0,47.0,55.0,8,8,0,826.0,55.0,12.0,0.0,5882.90563584773,501.0,4426.8356946537415,68.0,1,51.0,0.0,3.0,29.0,19.0,2.0,947.0,732.0,1.0,1.0,1150.0,23.0,179.0,548.0,423.0,57.0,102.0,47.0,55.0,8,8,0,466.0,33.0,8.0,0.0,3541.090511123052,275.0,2489.298528429157,14.0,1,51.0,0.0,3.0,29.0,19.0,2.0,140.0,135.0,0.0,0.0,0.01478129713423831,0.1460030165912519,0.4530920060331825,0.40090497737556563,0.0440422322775264,0.7729672650475184,0.46078431372549017,7.122161786740594,0.06658595641646489,0.014527845036319613,0.0,8.83599939052643,0.06174334140435835,36.833,0.544,5.378,16.689,14.767,1.622,1.133,0.522,0.611,0.089,0.089,0.0,9.178,0.611,0.133,0.0,65.366,5.567,49.187,0.756,0.011,0.567,0.0,0.033,0.322,0.211,0.022,10.522,8.133,0.011,0.011,12.778,0.256,1.989,6.089,4.7,0.633,1.133,0.522,0.611,0.089,0.089,0.0,5.178,0.367,0.089,0.0,39.345,3.056,27.659,0.156,0.011,0.567,0.0,0.033,0.322,0.211,0.022,1.556,1.5,0.0,0.0,0.098
