player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Aleksandar Mitrović,3518.0,49.0,171.0,1752.0,1595.0,461.0,35.0,18.0,17.0,2,0,0,574.0,18.0,17.0,10.0,2791.3131226466116,293.0,1964.886859722888,109.0,7,72.0,0.0,2.0,31.0,39.0,5.0,1476.0,849.0,0.0,1.0,1391.0,34.0,100.0,685.0,606.0,133.0,35.0,18.0,17.0,2,0,0,365.0,11.0,12.0,10.0,1989.2882172601785,191.0,1346.504681309902,43.0,7,72.0,0.0,2.0,31.0,39.0,5.0,237.0,229.0,0.0,0.0,0.013928368391131325,0.04860716316088687,0.4980102330869812,0.4533826037521319,0.13104036384309267,0.5752032520325203,0.5142857142857142,4.862914847816397,0.0313588850174216,0.029616724738675958,0.017421602787456445,6.706098497347741,0.1254355400696864,39.089,0.544,1.9,19.467,17.722,5.122,0.389,0.2,0.189,0.022,0.0,0.0,6.378,0.2,0.189,0.111,31.015,3.256,21.832,1.211,0.078,0.8,0.0,0.022,0.344,0.433,0.056,16.4,9.433,0.0,0.011,15.456,0.378,1.111,7.611,6.733,1.478,0.389,0.2,0.189,0.022,0.0,0.0,4.056,0.122,0.133,0.111,22.103,2.122,14.961,0.478,0.078,0.8,0.0,0.022,0.344,0.433,0.056,2.633,2.544,0.0,0.0,0.075
Alessandro Diamanti,184.0,1.0,28.0,77.0,79.0,2.0,2.0,2.0,0.0,0,0,0,47.0,4.0,0.0,0.0,215.7477510096371,23.0,146.8667058098149,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,49.0,0.0,0.0,41.0,1.0,14.0,10.0,17.0,0.0,2.0,2.0,0.0,0,0,0,16.0,2.0,0.0,0.0,98.90341787461298,9.0,63.44268184633128,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.005434782608695652,0.15217391304347827,0.41847826086956524,0.42934782608695654,0.010869565217391304,0.8032786885245902,1.0,4.5903776810561085,0.0851063829787234,0.0,0.0,6.385508948252822,0.02127659574468085,2.044,0.011,0.311,0.856,0.878,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.522,0.044,0.0,0.0,2.397,0.256,1.632,0.011,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.678,0.544,0.0,0.0,0.456,0.011,0.156,0.111,0.189,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.178,0.022,0.0,0.0,1.099,0.1,0.705,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.056,0.056,0.0,0.0,0.071
Alex Iwobi,1369.0,9.0,89.0,665.0,615.0,85.0,19.0,12.0,7.0,3,1,0,389.0,32.0,9.0,2.0,2693.87894303816,231.0,2143.0494545754086,20.0,0,17.0,0.0,2.0,11.0,4.0,1.0,460.0,388.0,0.0,0.0,286.0,3.0,29.0,131.0,126.0,20.0,19.0,12.0,7.0,3,1,0,129.0,10.0,4.0,2.0,1148.7057839581173,78.0,831.0046629448958,5.0,0,17.0,0.0,2.0,11.0,4.0,1.0,32.0,32.0,0.0,0.0,0.006574141709276844,0.06501095690284879,0.48575602629656683,0.44923301680058436,0.0620891161431702,0.8434782608695652,0.631578947368421,6.925138671049254,0.08226221079691516,0.02313624678663239,0.005141388174807198,9.27727036612731,0.043701799485861184,15.211,0.1,0.989,7.389,6.833,0.944,0.211,0.133,0.078,0.033,0.011,0.0,4.322,0.356,0.1,0.022,29.932,2.567,23.812,0.222,0.0,0.189,0.0,0.022,0.122,0.044,0.011,5.111,4.311,0.0,0.0,3.178,0.033,0.322,1.456,1.4,0.222,0.211,0.133,0.078,0.033,0.011,0.0,1.433,0.111,0.044,0.022,12.763,0.867,9.233,0.056,0.0,0.189,0.0,0.022,0.122,0.044,0.011,0.356,0.356,0.0,0.0,0.103
Alex McCarthy,416.0,362.0,415.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,86.0,0.0,0.0,0.0,483.90496204390206,60.0,453.92505907383,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,1.0,0.0,30.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.0,0.0,0.0,0.0,41.54583862747933,5.0,37.43143846613789,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.8701923076923077,0.9975961538461539,0.002403846153846154,0.0,0.0,1.0,0.0,5.626801884231419,0.0,0.0,0.0,7.565417651230501,0.0,4.622,4.022,4.611,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956,0.0,0.0,0.0,5.377,0.667,5.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867,0.867,0.011,0.0,0.333,0.3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.462,0.056,0.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.084
Alex Oxlade-Chamberlain,1868.0,13.0,186.0,892.0,790.0,101.0,50.0,36.0,14.0,4,0,0,520.0,49.0,16.0,2.0,4418.287982397528,346.0,3650.919430498982,26.0,1,30.0,0.0,0.0,8.0,22.0,5.0,568.0,496.0,0.0,0.0,501.0,6.0,54.0,240.0,207.0,29.0,50.0,36.0,14.0,4,0,0,226.0,29.0,10.0,2.0,2425.896945752366,149.0,1966.751381119106,5.0,1,30.0,0.0,0.0,8.0,22.0,5.0,62.0,61.0,0.0,0.0,0.006959314775160599,0.09957173447537473,0.47751605995717344,0.4229122055674518,0.05406852248394004,0.8732394366197183,0.72,8.496707658456785,0.09423076923076923,0.03076923076923077,0.0038461538461538464,10.551790261557752,0.057692307692307696,20.756,0.144,2.067,9.911,8.778,1.122,0.556,0.4,0.156,0.044,0.0,0.0,5.778,0.544,0.178,0.022,49.092,3.844,40.566,0.289,0.011,0.333,0.0,0.0,0.089,0.244,0.056,6.311,5.511,0.0,0.0,5.567,0.067,0.6,2.667,2.3,0.322,0.556,0.4,0.156,0.044,0.0,0.0,2.511,0.322,0.111,0.022,26.954,1.656,21.853,0.056,0.011,0.333,0.0,0.0,0.089,0.244,0.056,0.689,0.678,0.0,0.0,0.117
Alex Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Pritchard,128.0,1.0,18.0,62.0,48.0,3.0,6.0,3.0,3.0,0,0,0,33.0,2.0,0.0,0.0,206.84659737796142,22.0,176.95534291304742,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,21.0,0.0,0.0,49.0,1.0,8.0,26.0,15.0,0.0,6.0,3.0,3.0,0,0,0,19.0,1.0,0.0,0.0,150.26546558044967,16.0,133.66597064383802,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0078125,0.140625,0.484375,0.375,0.0234375,0.6176470588235294,0.5,6.268078708423073,0.06060606060606061,0.0,0.0,8.043424677865792,0.030303030303030304,1.422,0.011,0.2,0.689,0.533,0.033,0.067,0.033,0.033,0.0,0.0,0.0,0.367,0.022,0.0,0.0,2.298,0.244,1.966,0.022,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.378,0.233,0.0,0.0,0.544,0.011,0.089,0.289,0.167,0.0,0.067,0.033,0.033,0.0,0.0,0.0,0.211,0.011,0.0,0.0,1.67,0.178,1.485,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.067,0.056,0.0,0.0,0.089
Alexander Banor Tettey,3059.0,57.0,652.0,2027.0,380.0,13.0,24.0,19.0,5.0,2,0,0,767.0,31.0,1.0,0.0,4368.189411729118,416.0,3292.4752398671194,10.0,0,18.0,0.0,5.0,9.0,4.0,0.0,783.0,723.0,0.0,0.0,661.0,37.0,190.0,401.0,70.0,3.0,24.0,19.0,5.0,2,0,0,223.0,12.0,1.0,0.0,1361.9936793987463,132.0,935.6063004549404,0.0,0,18.0,0.0,5.0,9.0,4.0,0.0,53.0,50.0,0.0,0.0,0.018633540372670808,0.21314154952598888,0.6626348479895391,0.12422360248447205,0.004249754821837201,0.9233716475095786,0.7916666666666666,5.6951622056442215,0.04041720990873533,0.001303780964797914,0.0,7.914603941988267,0.02346805736636245,33.989,0.633,7.244,22.522,4.222,0.144,0.267,0.211,0.056,0.022,0.0,0.0,8.522,0.344,0.011,0.0,48.535,4.622,36.583,0.111,0.0,0.2,0.0,0.056,0.1,0.044,0.0,8.7,8.033,0.0,0.0,7.344,0.411,2.111,4.456,0.778,0.033,0.267,0.211,0.056,0.022,0.0,0.0,2.478,0.133,0.011,0.0,15.133,1.467,10.396,0.0,0.0,0.2,0.0,0.056,0.1,0.044,0.0,0.589,0.556,0.0,0.0,0.088
Alexandre Dimitri Song-Billong,1408.0,28.0,251.0,949.0,208.0,7.0,14.0,10.0,4.0,0,1,0,392.0,16.0,2.0,0.0,2822.672749615921,238.0,2042.6738419236287,6.0,0,12.0,1.0,5.0,6.0,1.0,0.0,357.0,338.0,0.0,0.0,362.0,18.0,95.0,217.0,50.0,2.0,14.0,10.0,4.0,0,1,0,140.0,6.0,0.0,0.0,1012.9657479444292,77.0,619.8505452709919,1.0,0,12.0,1.0,5.0,6.0,1.0,0.0,24.0,24.0,0.0,0.0,0.019886363636363636,0.17826704545454544,0.6740056818181818,0.14772727272727273,0.004971590909090909,0.9467787114845938,0.7142857142857143,7.200695789836534,0.04081632653061224,0.00510204081632653,0.0,8.582663201359784,0.030612244897959183,15.644,0.311,2.789,10.544,2.311,0.078,0.156,0.111,0.044,0.0,0.011,0.0,4.356,0.178,0.022,0.0,31.363,2.644,22.696,0.067,0.0,0.133,0.011,0.056,0.067,0.011,0.0,3.967,3.756,0.0,0.0,4.022,0.2,1.056,2.411,0.556,0.022,0.156,0.111,0.044,0.0,0.011,0.0,1.556,0.067,0.0,0.0,11.255,0.856,6.887,0.011,0.0,0.133,0.011,0.056,0.067,0.011,0.0,0.267,0.267,0.0,0.0,0.095
Alexandre Rodrigues da Silva,148.0,3.0,7.0,76.0,65.0,15.0,2.0,0.0,2.0,0,0,0,29.0,4.0,0.0,0.0,166.87168249097226,17.0,126.40401130016416,4.0,0,6.0,0.0,0.0,4.0,2.0,0.0,57.0,30.0,0.0,0.0,48.0,2.0,2.0,35.0,11.0,2.0,2.0,0.0,2.0,0,0,0,17.0,2.0,0.0,0.0,104.84312213900004,10.0,72.63115286913583,1.0,0,6.0,0.0,0.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.02027027027027027,0.0472972972972973,0.5135135135135135,0.4391891891891892,0.10135135135135136,0.5263157894736842,0.0,5.75419594796456,0.13793103448275862,0.0,0.0,7.435530076480244,0.20689655172413793,1.644,0.033,0.078,0.844,0.722,0.167,0.022,0.0,0.022,0.0,0.0,0.0,0.322,0.044,0.0,0.0,1.854,0.189,1.404,0.044,0.0,0.067,0.0,0.0,0.044,0.022,0.0,0.633,0.333,0.0,0.0,0.533,0.022,0.022,0.389,0.122,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.189,0.022,0.0,0.0,1.165,0.111,0.807,0.011,0.0,0.067,0.0,0.0,0.044,0.022,0.0,0.044,0.044,0.0,0.0,0.083
Alexis Alejandro Sánchez Sánchez,5959.0,31.0,447.0,2289.0,3223.0,527.0,165.0,103.0,62.0,7,2,0,1635.0,104.0,51.0,12.0,10474.829426703687,973.0,8009.877646281954,90.0,5,99.0,0.0,10.0,36.0,53.0,8.0,1925.0,1609.0,0.0,0.0,1739.0,13.0,174.0,698.0,867.0,154.0,165.0,103.0,62.0,7,2,0,763.0,50.0,20.0,8.0,5819.992360241909,465.0,4229.525758636293,21.0,5,99.0,0.0,10.0,36.0,53.0,8.0,215.0,212.0,0.0,0.0,0.005202215136767914,0.07501258600436315,0.38412485316328243,0.5408625608323544,0.08843765732505454,0.8358441558441558,0.6242424242424243,6.406623502571063,0.06360856269113149,0.031192660550458717,0.007339449541284404,8.232145576857096,0.060550458715596334,66.211,0.344,4.967,25.433,35.811,5.856,1.833,1.144,0.689,0.078,0.022,0.0,18.167,1.156,0.567,0.133,116.387,10.811,88.999,1.0,0.056,1.1,0.0,0.111,0.4,0.589,0.089,21.389,17.878,0.0,0.0,19.322,0.144,1.933,7.756,9.633,1.711,1.833,1.144,0.689,0.078,0.022,0.0,8.478,0.556,0.222,0.089,64.667,5.167,46.995,0.233,0.056,1.1,0.0,0.111,0.4,0.589,0.089,2.389,2.356,0.0,0.0,0.091
Allan Romeo Nyom,3340.0,184.0,1023.0,1467.0,850.0,36.0,36.0,22.0,14.0,0,1,0,785.0,49.0,5.0,0.0,4675.875540910544,442.0,3507.225220708022,13.0,0,24.0,1.0,6.0,8.0,10.0,1.0,774.0,698.0,2.0,0.0,773.0,98.0,356.0,265.0,152.0,14.0,36.0,22.0,14.0,0,1,0,246.0,19.0,3.0,0.0,1824.7213848154006,140.0,1230.1910502567684,3.0,0,24.0,1.0,6.0,8.0,10.0,1.0,59.0,58.0,0.0,0.0,0.055089820359281436,0.3062874251497006,0.43922155688622755,0.25449101796407186,0.010778443113772455,0.9018087855297158,0.6111111111111112,5.9565293514784,0.062420382165605096,0.006369426751592357,0.0,7.9348986893846645,0.030573248407643312,37.111,2.044,11.367,16.3,9.444,0.4,0.4,0.244,0.156,0.0,0.011,0.0,8.722,0.544,0.056,0.0,51.954,4.911,38.969,0.144,0.0,0.267,0.011,0.067,0.089,0.111,0.011,8.6,7.756,0.022,0.0,8.589,1.089,3.956,2.944,1.689,0.156,0.4,0.244,0.156,0.0,0.011,0.0,2.733,0.211,0.033,0.0,20.275,1.556,13.669,0.033,0.0,0.267,0.011,0.067,0.089,0.111,0.011,0.656,0.644,0.0,0.0,0.088
Almen Abdi,3322.0,60.0,504.0,1692.0,1126.0,98.0,21.0,15.0,6.0,0,0,0,788.0,28.0,6.0,1.0,3738.8573450728513,431.0,2628.0033712117106,39.0,1,35.0,0.0,4.0,17.0,14.0,1.0,973.0,808.0,1.0,0.0,783.0,20.0,159.0,363.0,261.0,16.0,21.0,15.0,6.0,0,0,0,259.0,11.0,3.0,1.0,1326.1658665360142,153.0,876.7066441894917,8.0,1,35.0,0.0,4.0,17.0,14.0,1.0,84.0,82.0,0.0,0.0,0.018061408789885613,0.15171583383503914,0.5093317278747742,0.3389524382901866,0.029500301023479832,0.8304213771839671,0.7142857142857143,4.7447428236965115,0.03553299492385787,0.007614213197969543,0.0012690355329949238,6.097455617660581,0.044416243654822336,36.911,0.667,5.6,18.8,12.511,1.089,0.233,0.167,0.067,0.0,0.0,0.0,8.756,0.311,0.067,0.011,41.543,4.789,29.2,0.433,0.011,0.389,0.0,0.044,0.189,0.156,0.011,10.811,8.978,0.011,0.0,8.7,0.222,1.767,4.033,2.9,0.178,0.233,0.167,0.067,0.0,0.0,0.0,2.878,0.122,0.033,0.011,14.735,1.7,9.741,0.089,0.011,0.389,0.0,0.044,0.189,0.156,0.011,0.933,0.911,0.0,0.0,0.068
Aly Cissokho,2476.0,116.0,651.0,1120.0,705.0,38.0,11.0,6.0,5.0,0,0,0,601.0,43.0,4.0,0.0,3467.267950192474,332.0,2652.884958411185,3.0,0,6.0,0.0,1.0,4.0,1.0,0.0,644.0,591.0,0.0,0.0,531.0,60.0,222.0,203.0,106.0,4.0,11.0,6.0,5.0,0,0,0,180.0,6.0,1.0,0.0,1371.6372806843456,96.0,935.5689941573812,0.0,0,6.0,0.0,1.0,4.0,1.0,0.0,41.0,41.0,0.0,0.0,0.046849757673667204,0.26292407108239096,0.45234248788368336,0.28473344103392567,0.015347334410339256,0.9177018633540373,0.5454545454545454,5.769164642583151,0.07154742096505824,0.0066555740432612314,0.0,7.990617344612002,0.009983361064891847,27.511,1.289,7.233,12.444,7.833,0.422,0.122,0.067,0.056,0.0,0.0,0.0,6.678,0.478,0.044,0.0,38.525,3.689,29.476,0.033,0.0,0.067,0.0,0.011,0.044,0.011,0.0,7.156,6.567,0.0,0.0,5.9,0.667,2.467,2.256,1.178,0.044,0.122,0.067,0.056,0.0,0.0,0.0,2.0,0.067,0.011,0.0,15.24,1.067,10.395,0.0,0.0,0.067,0.0,0.011,0.044,0.011,0.0,0.456,0.456,0.0,0.0,0.089
Ander Herrera Agüera,3621.0,40.0,400.0,1914.0,1307.0,92.0,35.0,21.0,14.0,2,2,1,935.0,35.0,10.0,4.0,3775.8176023843534,462.0,2561.3063480211063,35.0,1,35.0,0.0,3.0,15.0,17.0,4.0,1150.0,1012.0,0.0,0.0,847.0,19.0,109.0,420.0,318.0,25.0,35.0,21.0,14.0,2,2,1,328.0,12.0,9.0,3.0,1513.0654185767708,179.0,981.8397998511864,10.0,1,35.0,0.0,3.0,15.0,17.0,4.0,123.0,122.0,0.0,0.0,0.011046672190002762,0.11046672190002761,0.5285832642916322,0.36095001380834024,0.02540734603700635,0.88,0.6,4.038307596132999,0.0374331550802139,0.0106951871657754,0.0042780748663101605,5.543953134244819,0.0374331550802139,40.233,0.444,4.444,21.267,14.522,1.022,0.389,0.233,0.156,0.022,0.022,0.011,10.389,0.389,0.111,0.044,41.954,5.133,28.459,0.389,0.011,0.389,0.0,0.033,0.167,0.189,0.044,12.778,11.244,0.0,0.0,9.411,0.211,1.211,4.667,3.533,0.278,0.389,0.233,0.156,0.022,0.022,0.011,3.644,0.133,0.1,0.033,16.812,1.989,10.909,0.111,0.011,0.389,0.0,0.033,0.167,0.189,0.044,1.367,1.356,0.0,0.0,0.062
Anders Rosenkrantz Lindegaard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Green,115.0,0.0,13.0,51.0,51.0,1.0,6.0,3.0,3.0,0,0,0,32.0,3.0,1.0,0.0,377.9190265210925,25.0,348.84952431836797,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,26.0,0.0,0.0,34.0,0.0,7.0,19.0,8.0,0.0,6.0,3.0,3.0,0,0,0,16.0,1.0,0.0,0.0,217.7346420442263,12.0,198.58092625050426,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.11304347826086956,0.4434782608695652,0.4434782608695652,0.008695652173913044,0.896551724137931,0.5,11.809969578784141,0.09375,0.03125,0.0,13.953980972734719,0.03125,1.278,0.0,0.144,0.567,0.567,0.011,0.067,0.033,0.033,0.0,0.0,0.0,0.356,0.033,0.011,0.0,4.199,0.278,3.876,0.011,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.322,0.289,0.0,0.0,0.378,0.0,0.078,0.211,0.089,0.0,0.067,0.033,0.033,0.0,0.0,0.0,0.178,0.011,0.0,0.0,2.419,0.133,2.206,0.0,0.0,0.011,0.0,0.0,0.011,0.0,0.0,0.033,0.033,0.0,0.0,0.155
Andre Wisdom,1120.0,52.0,274.0,481.0,365.0,15.0,7.0,5.0,2.0,0,0,0,260.0,14.0,3.0,0.0,1617.8397554799415,133.0,1245.3692757494937,6.0,1,10.0,0.0,4.0,2.0,4.0,0.0,262.0,242.0,0.0,0.0,228.0,16.0,86.0,71.0,71.0,4.0,7.0,5.0,2.0,0,0,0,79.0,3.0,3.0,0.0,538.7087969051129,41.0,340.2125159547465,1.0,1,10.0,0.0,4.0,2.0,4.0,0.0,18.0,18.0,0.0,0.0,0.04642857142857143,0.24464285714285713,0.4294642857142857,0.32589285714285715,0.013392857142857142,0.9236641221374046,0.7142857142857143,6.222460597999775,0.05384615384615385,0.011538461538461539,0.0,9.363678765033788,0.038461538461538464,12.444,0.578,3.044,5.344,4.056,0.167,0.078,0.056,0.022,0.0,0.0,0.0,2.889,0.156,0.033,0.0,17.976,1.478,13.837,0.067,0.011,0.111,0.0,0.044,0.022,0.044,0.0,2.911,2.689,0.0,0.0,2.533,0.178,0.956,0.789,0.789,0.044,0.078,0.056,0.022,0.0,0.0,0.0,0.878,0.033,0.033,0.0,5.986,0.456,3.78,0.011,0.011,0.111,0.0,0.044,0.022,0.044,0.0,0.2,0.2,0.0,0.0,0.104
Andreas Hoelgebaum Pereira,198.0,0.0,5.0,96.0,97.0,0.0,4.0,3.0,1.0,0,0,0,57.0,3.0,0.0,0.0,395.37030998625596,38.0,315.87603483553784,4.0,0,2.0,0.0,0.0,1.0,1.0,0.0,54.0,51.0,0.0,0.0,44.0,0.0,2.0,26.0,16.0,0.0,4.0,3.0,1.0,0,0,0,20.0,1.0,0.0,0.0,168.71146661658443,17.0,136.36461307353608,1.0,0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.025252525252525252,0.48484848484848486,0.4898989898989899,0.0,0.9444444444444444,0.75,6.936321227829052,0.05263157894736842,0.0,0.0,8.312527232514153,0.03508771929824561,2.2,0.0,0.056,1.067,1.078,0.0,0.044,0.033,0.011,0.0,0.0,0.0,0.633,0.033,0.0,0.0,4.393,0.422,3.51,0.044,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.6,0.567,0.0,0.0,0.489,0.0,0.022,0.289,0.178,0.0,0.044,0.033,0.011,0.0,0.0,0.0,0.222,0.011,0.0,0.0,1.875,0.189,1.515,0.011,0.0,0.022,0.0,0.0,0.011,0.011,0.0,0.044,0.044,0.0,0.0,0.092
Andrej Kramarić,47.0,0.0,0.0,10.0,37.0,9.0,0.0,0.0,0.0,0,0,0,11.0,0.0,1.0,0.0,41.93501409493799,5.0,21.50174621530378,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,13.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0,0,0,4.0,0.0,1.0,0.0,31.018766525783757,2.0,10.585498646149546,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.7872340425531915,0.19148936170212766,1.0,0.0,3.8122740086307263,0.0,0.09090909090909091,0.0,4.300349243060756,0.0,0.522,0.0,0.0,0.111,0.411,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.011,0.0,0.466,0.056,0.239,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.178,0.0,0.0,0.144,0.0,0.0,0.033,0.111,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.011,0.0,0.345,0.022,0.118,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.048
